External ID,Product/External ID,Product/Internal Reference,Counted Quantity
__export__.stock_inventory_line_66219_3106c36c,__export__.product_product_11059_bc1d590e,16121006,0.0
__export__.stock_inventory_line_66220_5d9e34d8,__export__.product_product_11060_e37c5bd0,16121019,0.0
__export__.stock_inventory_line_66221_ddedb98f,__export__.product_product_37650_87d095b4,16121138,0.0
__export__.stock_inventory_line_66222_68433bfb,__export__.product_product_11061_1e60ab36,16141020,0.0
__export__.stock_inventory_line_66223_0dbfae53,__export__.product_product_11062_a65227ce,16151007,0.0
__export__.stock_inventory_line_66224_2cf1cd92,__export__.product_product_11063_afe97b01,16151008,0.0
__export__.stock_inventory_line_66225_e467926a,__export__.product_product_11064_7c770865,16151015,0.0
__export__.stock_inventory_line_66226_8bf65385,__export__.product_product_11065_3bd19b1b,16151017,0.0
__export__.stock_inventory_line_66227_dedb2103,__export__.product_product_11066_4782e87d,16151029,0.0
__export__.stock_inventory_line_66228_890459ca,__export__.product_product_11067_aee5d723,16151038,0.0
__export__.stock_inventory_line_66229_97766187,__export__.product_product_11068_47f69378,16151054,0.0
__export__.stock_inventory_line_66230_ddafeb18,__export__.product_product_11069_ae25c469,16151060,0.0
__export__.stock_inventory_line_66231_02a8a037,__export__.product_product_11070_647a76b7,16151063,0.0
__export__.stock_inventory_line_66232_359fdc62,__export__.product_product_11071_9d580163,16151064,0.0
__export__.stock_inventory_line_66233_0cf2170e,__export__.product_product_11072_af99e16b,16151065,0.0
__export__.stock_inventory_line_66234_64065a2e,__export__.product_product_11073_352cfa1c,16151066,520
__export__.stock_inventory_line_66235_4d25804d,__export__.product_product_37651_af8a0827,16161068,0.0
__export__.stock_inventory_line_66236_ebd20dbb,__export__.product_product_11074_3e539c68,16161111,0.0
__export__.stock_inventory_line_66237_c59817ed,__export__.product_product_11075_48f291a0,16171092,0.0
__export__.stock_inventory_line_66238_fd99151e,__export__.product_product_11076_a0e161eb,16191004,0.0
__export__.stock_inventory_line_66239_10e9249a,__export__.product_product_11077_2fd15b2d,16191006,0.0
__export__.stock_inventory_line_66240_ebbf8d6c,__export__.product_product_11078_9e14a753,16191010,0.0
__export__.stock_inventory_line_66241_271ead4b,__export__.product_product_11079_daf2fe51,16191025,0.0
__export__.stock_inventory_line_66242_1f5895d5,__export__.product_product_37652_f05c97af,16191036,0.0
__export__.stock_inventory_line_66243_d94be8da,__export__.product_product_11080_ad1ea023,16201052,0.0
__export__.stock_inventory_line_66244_142c16ea,__export__.product_product_11081_1924e6d7,16201055,0.0
__export__.stock_inventory_line_66245_dcdff90a,__export__.product_product_11082_0e21f811,17101014,0.0
__export__.stock_inventory_line_66246_ca825d10,__export__.product_product_11083_251f2efb,18111068,0.0
__export__.stock_inventory_line_66247_a745fb95,__export__.product_product_11084_e44a40e9,18141041,0.0
__export__.stock_inventory_line_66248_caa3c96b,__export__.product_product_11085_a6323270,18151019,0.0
__export__.stock_inventory_line_66249_d97f16f9,__export__.product_product_11086_1bd9e0f4,18151030,0.0
__export__.stock_inventory_line_66250_3476cfc1,__export__.product_product_11087_b78cc77b,18191012,0.0
__export__.stock_inventory_line_66251_618f3b64,__export__.product_product_11088_074a71fb,18201044,38
__export__.stock_inventory_line_66252_329c925f,__export__.product_product_37653_7e88f2b0,19101003,0.0
__export__.stock_inventory_line_66253_a88e4c15,__export__.product_product_11089_19b13860,19101012,0.0
__export__.stock_inventory_line_66254_a79669ff,__export__.product_product_37654_148d61eb,19101014,0.0
__export__.stock_inventory_line_66255_b50b7ce8,__export__.product_product_37655_3910caff,19101016,0.0
__export__.stock_inventory_line_66256_d3071dba,__export__.product_product_37656_c60cfd94,19101017,2
__export__.stock_inventory_line_66257_b5de0ee3,__export__.product_product_37657_e2302dc7,19101018,0.0
__export__.stock_inventory_line_66258_74192a48,__export__.product_product_37658_11294cb1,19101019,1
__export__.stock_inventory_line_66259_ef60e3a8,__export__.product_product_37659_1d59a6b1,19121027,0.0
__export__.stock_inventory_line_66260_c2aa4cc3,__export__.product_product_37660_fbc6a2d4,19121029,1
__export__.stock_inventory_line_66261_572441e8,__export__.product_product_11090_039d545c,19121037,0.0
__export__.stock_inventory_line_66262_2cdd964d,__export__.product_product_11091_235a7119,19121040,0.0
__export__.stock_inventory_line_66263_294f5fe2,__export__.product_product_11092_562533ee,19141014,0.0
__export__.stock_inventory_line_66264_63a3171d,__export__.product_product_11093_aa033be1,19151008,0.0
__export__.stock_inventory_line_66265_f41be746,__export__.product_product_11094_fbae9a01,19161151,0.0
__export__.stock_inventory_line_66266_657c5ed4,__export__.product_product_37661_85041595,19161157,0.0
__export__.stock_inventory_line_66267_dd9276d0,__export__.product_product_11095_096695bd,19191016,0.0
__export__.stock_inventory_line_66268_4d26817b,__export__.product_product_37662_c2cfee54,20101020,0.0
__export__.stock_inventory_line_66269_71ebf8c8,__export__.product_product_11096_b75e4143,20161003,0.0
__export__.stock_inventory_line_66270_15de54d1,__export__.product_product_11097_8f294e6b,20191015,0.0
__export__.stock_inventory_line_66271_6223c899,__export__.product_product_37663_190cb431,20201002,0.0
__export__.stock_inventory_line_66272_7df7de11,__export__.product_product_11098_b1eda0f7,20201029,0.0
__export__.stock_inventory_line_66273_9945fe83,__export__.product_product_11099_bfb2ed1e,20201030,0.0
__export__.stock_inventory_line_66274_e7b910c2,__export__.product_product_11100_193ec99e,20201031,0.0
__export__.stock_inventory_line_66275_f656799d,__export__.product_product_11101_40a5fe04,20221002,0.0
__export__.stock_inventory_line_66276_8fd20545,__export__.product_product_37664_3b17a9b3,21100314,0.0
__export__.stock_inventory_line_66277_35957c8e,__export__.product_product_37665_af153595,21100324,0.0
__export__.stock_inventory_line_66278_acfd0701,__export__.product_product_37666_ceaa4fcf,21100711,0.0
__export__.stock_inventory_line_66279_b2e0a6d4,__export__.product_product_37667_deaedd9b,21101408,0.0
__export__.stock_inventory_line_66280_9cc04fd2,__export__.product_product_37668_223f95ec,21101427,5
__export__.stock_inventory_line_66281_812ab755,__export__.product_product_37669_7c9666ea,21101429,10
__export__.stock_inventory_line_66282_8f328be7,__export__.product_product_37670_aa8ae038,21120228,0.0
__export__.stock_inventory_line_66283_60c9445c,__export__.product_product_37671_afe99ecb,21130110,42
__export__.stock_inventory_line_66284_4e9cff07,__export__.product_product_37672_8e9d84fc,21130124,0.0
__export__.stock_inventory_line_66285_0fa4ad31,__export__.product_product_37673_75c713cc,21150220,0.0
__export__.stock_inventory_line_66286_71bda205,__export__.product_product_37674_1089bd68,21150406,0.0
__export__.stock_inventory_line_66287_08e28565,__export__.product_product_37675_f541518f,21150416,0.0
__export__.stock_inventory_line_66288_2d5e7230,__export__.product_product_37676_17d97553,21150420,0.0
__export__.stock_inventory_line_66289_378d7b90,__export__.product_product_37677_9f7a42e6,21150421,0.0
__export__.stock_inventory_line_66290_47a1a15c,__export__.product_product_37678_7dd92782,21150422,0.0
__export__.stock_inventory_line_66291_6ab61ba5,__export__.product_product_37679_46b5726f,21160417,0.0
__export__.stock_inventory_line_66292_971d51b4,__export__.product_product_37680_e22b1668,21170322,0.0
__export__.stock_inventory_line_66293_a35d7efb,__export__.product_product_37681_a06f9f9b,21170323,0.0
__export__.stock_inventory_line_66294_c05566be,__export__.product_product_37682_05b14e7a,21170406,0.0
__export__.stock_inventory_line_66295_261c9501,__export__.product_product_37683_b84a744a,21170419,0.0
__export__.stock_inventory_line_66296_0f81d748,__export__.product_product_37684_9ce1db1e,21170516,0.0
__export__.stock_inventory_line_66297_6cecf813,__export__.product_product_37685_04a2bc72,21170518,0.0
__export__.stock_inventory_line_66298_9f50515f,__export__.product_product_37686_60bce547,21180108,0.0
__export__.stock_inventory_line_66299_647efe74,__export__.product_product_37687_9f11c947,21180307,0.0
__export__.stock_inventory_line_66300_3a88dbfd,__export__.product_product_37688_91e4c596,21180308,0.0
__export__.stock_inventory_line_66301_251fe6d7,__export__.product_product_37689_053a40e2,22100703,0.0
__export__.stock_inventory_line_66302_74ae9040,__export__.product_product_37690_64be7df6,22101055,0.0
__export__.stock_inventory_line_66303_00459a1d,__export__.product_product_37691_d2354a80,22101075,0.0
__export__.stock_inventory_line_66304_578d2b1e,__export__.product_product_37692_e4918729,22101081,0.0
__export__.stock_inventory_line_66305_e000aa48,__export__.product_product_37693_48b380bc,22101121,0.0
__export__.stock_inventory_line_66306_e3a9bcbf,__export__.product_product_37694_27b5f598,22101139,0.0
__export__.stock_inventory_line_66307_e7db656c,__export__.product_product_37695_abb937e4,22101198,0.0
__export__.stock_inventory_line_66308_02969186,__export__.product_product_37696_ee51f7d6,22101211,0.0
__export__.stock_inventory_line_66309_5df0fc91,__export__.product_product_37697_67095555,22101423,0.0
__export__.stock_inventory_line_66310_804fed63,__export__.product_product_37698_4ad9fafb,22111034,0.0
__export__.stock_inventory_line_66311_c64b656d,__export__.product_product_37699_ff7f79bf,22111086,0.0
__export__.stock_inventory_line_66312_ace99eac,__export__.product_product_37700_ec083e97,22111089,0.0
__export__.stock_inventory_line_66313_753ee4d4,__export__.product_product_37701_f13146d6,22120435,0.0
__export__.stock_inventory_line_66314_5e588f5e,__export__.product_product_37702_dfaa7db1,22120503,0.0
__export__.stock_inventory_line_66315_1f7722ca,__export__.product_product_37703_0bd76f6c,22120504,0.0
__export__.stock_inventory_line_66316_5e3383e0,__export__.product_product_37704_4dfef523,22120505,0.0
__export__.stock_inventory_line_66317_09b9de43,__export__.product_product_37705_633b32f2,22120506,0.0
__export__.stock_inventory_line_66318_ffc39d36,__export__.product_product_37706_63d00493,22120512,0.0
__export__.stock_inventory_line_66319_3c454f30,__export__.product_product_37707_da0d0d36,22120521,0.0
__export__.stock_inventory_line_66320_3fcbc83c,__export__.product_product_37708_a4113ad8,22120522,0.0
__export__.stock_inventory_line_66321_503cc90d,__export__.product_product_37709_e38d08f0,22120524,0.0
__export__.stock_inventory_line_66322_8926a2c8,__export__.product_product_37710_1697f821,22120525,0.0
__export__.stock_inventory_line_66323_7413b6da,__export__.product_product_37711_607727bd,22121009,0.0
__export__.stock_inventory_line_66324_f8e58c8f,__export__.product_product_37712_f15f258b,22130129,0.0
__export__.stock_inventory_line_66325_02863958,__export__.product_product_37713_502f539a,22130147,0.0
__export__.stock_inventory_line_66326_244291c2,__export__.product_product_37714_35516bcc,22130152,0.0
__export__.stock_inventory_line_66327_6e33b331,__export__.product_product_37715_349cca16,22131011,0.0
__export__.stock_inventory_line_66328_14128d71,__export__.product_product_37716_0d689168,22131014,56
__export__.stock_inventory_line_66329_0aa4d95e,__export__.product_product_37717_31a459a1,22131018,7
__export__.stock_inventory_line_66330_01f5624f,__export__.product_product_37718_ae13ce5c,22131038,0.0
__export__.stock_inventory_line_66331_51a12ed1,__export__.product_product_37719_d3be0bf3,22150240,21
__export__.stock_inventory_line_66332_cbd9e6c2,__export__.product_product_37720_21838149,22150241,0.0
__export__.stock_inventory_line_66333_695c505c,__export__.product_product_37721_a9c0b458,22150242,10
__export__.stock_inventory_line_66334_c0dc7f07,__export__.product_product_37722_c1ebf7db,22150243,0.0
__export__.stock_inventory_line_66335_c3047973,__export__.product_product_37723_22d58a8d,22150435,0.0
__export__.stock_inventory_line_66336_27a0cb1a,__export__.product_product_37724_08d9c9f9,22150439,0.0
__export__.stock_inventory_line_66337_62cabbb2,__export__.product_product_37725_ed7917f2,22150441,0.0
__export__.stock_inventory_line_66338_56d32d30,__export__.product_product_37726_a56435ab,22150442,0.0
__export__.stock_inventory_line_66339_50483894,__export__.product_product_37727_2b87768c,22150451,0.0
__export__.stock_inventory_line_66340_973806b2,__export__.product_product_37728_8af20dcc,22150452,0.0
__export__.stock_inventory_line_66341_3427e11e,__export__.product_product_37729_a12e7b56,22150455,0.0
__export__.stock_inventory_line_66342_ae6cc64e,__export__.product_product_37730_23a11fa4,22150456,0.0
__export__.stock_inventory_line_66343_ebc6c0fe,__export__.product_product_37731_98601bdf,22150459,0.0
__export__.stock_inventory_line_66344_21c91826,__export__.product_product_37732_4bd2e517,22150507,0.0
__export__.stock_inventory_line_66345_c4f5c39d,__export__.product_product_37733_8f4318e2,22150513,0.0
__export__.stock_inventory_line_66346_2d5a023f,__export__.product_product_37734_221042d8,22150515,0.0
__export__.stock_inventory_line_66347_ee04dee5,__export__.product_product_37735_037a4b5a,22150520,0.0
__export__.stock_inventory_line_66348_a863acd9,__export__.product_product_37736_00a99392,22150525,0.0
__export__.stock_inventory_line_66349_de72992d,__export__.product_product_37737_b56f6512,22151032,0.0
__export__.stock_inventory_line_66350_de98f92c,__export__.product_product_37738_47179adf,22151040,0.0
__export__.stock_inventory_line_66351_88f22cab,__export__.product_product_37739_e8e23519,22151048,0.0
__export__.stock_inventory_line_66352_9799d306,__export__.product_product_37740_3307ee22,22151060,0.0
__export__.stock_inventory_line_66353_d6f9d9a8,__export__.product_product_37741_a9efc56b,22151063,0.0
__export__.stock_inventory_line_66354_ced12c98,__export__.product_product_37742_41c5411d,22151064,0.0
__export__.stock_inventory_line_66355_2123f611,__export__.product_product_37743_16b9e7e3,22151070,0.0
__export__.stock_inventory_line_66356_0be7ee97,__export__.product_product_37744_07dc845c,22151071,0.0
__export__.stock_inventory_line_66357_7c1cc47b,__export__.product_product_37745_6c2119e8,22151081,0.0
__export__.stock_inventory_line_66358_027b708e,__export__.product_product_37746_abbaa747,22151086,0.0
__export__.stock_inventory_line_66359_3a79befe,__export__.product_product_37747_8abc8a34,22151090,0.0
__export__.stock_inventory_line_66360_eec3657c,__export__.product_product_37748_c93f1b57,22151096,0.0
__export__.stock_inventory_line_66361_31098fa1,__export__.product_product_37749_b9a214ad,22151097,0.0
__export__.stock_inventory_line_66362_0f64a4ef,__export__.product_product_37750_ac71c412,22151106,0.0
__export__.stock_inventory_line_66363_2022e939,__export__.product_product_37751_2e03ea1d,22160805,0.0
__export__.stock_inventory_line_66364_8200e25f,__export__.product_product_37752_c1742f31,22161051,0.0
__export__.stock_inventory_line_66365_46f944ca,__export__.product_product_37753_5bbc5738,22161139,0.0
__export__.stock_inventory_line_66366_c740c9da,__export__.product_product_37754_bf5b6aee,22161153,0.0
__export__.stock_inventory_line_66367_25044194,__export__.product_product_37755_2a8731ba,22170115,23
__export__.stock_inventory_line_66368_4d41b974,__export__.product_product_37756_32a1267c,22170117,0.0
__export__.stock_inventory_line_66369_3203fae2,__export__.product_product_37757_2aa58118,22170118,0.0
