ID,Internal Reference,Point of Sale Category,Sales Price,Cost,Updated Sales Price,Updated Cost
point_of_sale.AB201083,AB201083,Bajaj / 3W,210.0,210.0,,
point_of_sale.DT121032,DT121032,Bajaj / 2W,210.0,210.0,,
point_of_sale.DP121060,DP121060,Bajaj / 2W,210.0,210.0,,
point_of_sale.JF511046,JF511046,Bajaj / 2W,210.0,210.0,,
point_of_sale.18151019,18151019,Bajaj / 2W,210.0,210.0,,
point_of_sale.59190002,59190002,Bajaj / 3W,210.0,210.0,,
point_of_sale.AN101200,AN101200,Bajaj / 3W,210.0,210.0,,
point_of_sale.30171023,30171023,Bajaj / 2W,210.0,210.0,,
point_of_sale.BF551401,BF551401,Bajaj / QUTE,210.0,210.0,,
point_of_sale.DE151006,DE151006,Bajaj / 2W,210.0,210.0,,
point_of_sale.BF401165,BF401165,Bajaj / QUTE,210.0,210.0,,
point_of_sale.DT181252,DT181252,Bajaj / 2W,210.0,210.0,,
point_of_sale.36JD0092,36JD0092,Bajaj / 2W,210.0,210.0,,
point_of_sale.JG131007,JG131007,Bajaj / 2W,210.0,210.0,,
point_of_sale.JL181253,JL181253,Bajaj / 2W,210.0,210.0,,
point_of_sale.JL541223,JL541223,Bajaj / 2W,210.0,210.0,,
point_of_sale.AP191021,AP191021,Bajaj / 3W,210.0,210.0,,
point_of_sale.BF231405,BF231405,Bajaj / QUTE,210.0,210.0,,
point_of_sale.PD233053,PD233053,Bajaj / 2W,210.0,210.0,,
point_of_sale.24191078,24191078,Bajaj / 3W,210.0,210.0,,
point_of_sale.DT113813,DT113813,Bajaj / 2W,210.0,210.0,,
point_of_sale.DJ141008,DJ141008,Bajaj / 2W,210.0,210.0,,
point_of_sale.DH101146,DH101146,Bajaj / 2W,210.0,210.0,,
point_of_sale.JG181245,JG181245,Bajaj / 2W,210.0,210.0,,
point_of_sale.30101344,30101344,Bajaj / 2W,210.0,210.0,,
point_of_sale.BF243097,BF243097,Bajaj / QUTE,210.0,210.0,,
point_of_sale.BF243115,BF243115,Bajaj / QUTE,210.0,210.0,,
point_of_sale.52DG0289,52DG0289,Bajaj / 2W,210.0,210.0,,
point_of_sale.22111089,22111089,Bajaj / 3W,210.0,210.0,,
point_of_sale.39148520,39148520,Bajaj / 2W,210.0,210.0,,
point_of_sale.JV161001,JV161001,Bajaj / 2W,210.0,210.0,,
point_of_sale.DF161245,DF161245,Bajaj / 2W,210.0,210.0,,
point_of_sale.JG151022,JG151022,Bajaj / 2W,210.0,210.0,,
point_of_sale.DF161098,DF161098,Bajaj / 2W,210.0,210.0,,
point_of_sale.BF231406,BF231406,Bajaj / QUTE,210.0,210.0,,
point_of_sale.DG171020,DG171020,Bajaj / 2W,210.0,210.0,,
point_of_sale.JH161204,JH161204,Bajaj / 2W,210.0,210.0,,
point_of_sale.36DK0019,36DK0019,Bajaj / 2W,210.0,210.0,,
point_of_sale.AA102124,AA102124,Bajaj / 3W,210.0,210.0,,
point_of_sale.BB133049,BB133049,Bajaj / 3W,210.0,210.0,,
point_of_sale.DP161132,DP161132,Bajaj / 2W,210.0,210.0,,
point_of_sale.JH401800,JH401800,Bajaj / 2W,210.0,210.0,,
point_of_sale.CS101170,CS101170,Bajaj / 2W,205.0,205.0,,
point_of_sale.GF121009,GF121009,Bajaj / 2W,205.0,205.0,,
point_of_sale.36DK0061,36DK0061,Bajaj / 2W,205.0,205.0,,
point_of_sale.FA101034,FA101034,Bajaj / 2W,205.0,205.0,,
point_of_sale.22200521,22200521,Bajaj / 3W,205.0,205.0,,
point_of_sale.FA191023,FA191023,Bajaj / 2W,205.0,205.0,,
point_of_sale.16111115,16111115,Bajaj / 2W,205.0,205.0,,
point_of_sale.39145220,39145220,Bajaj / 2W,205.0,205.0,,
point_of_sale.JB151008,JB151008,Bajaj / 2W,205.0,205.0,,
point_of_sale.DV161045,DV161045,Bajaj / 2W,205.0,205.0,,
point_of_sale.DS201022,DS201022,Bajaj / 2W,205.0,205.0,,
point_of_sale.AF231073,AF231073,Bajaj / 3W,205.0,205.0,,
point_of_sale.15191039,15191039,Bajaj / 2W,205.0,205.0,,
point_of_sale.24121325,24121325,Bajaj / 3W,205.0,205.0,,
point_of_sale.JP181250,JP181250,Bajaj / 2W,200.0,200.0,,
point_of_sale.CS101311,CS101311,Bajaj / 2W,200.0,200.0,,
point_of_sale.JE581428,JE581428,Bajaj / 2W,200.0,200.0,,
point_of_sale.JZ541005,JZ541005,Bajaj / 2W,200.0,200.0,,
point_of_sale.30171024,30171024,Bajaj / 2W,200.0,200.0,,
point_of_sale.JH551421,JH551421,Bajaj / 2W,200.0,200.0,,
point_of_sale.35121035,35121035,Bajaj / 2W,200.0,200.0,,
point_of_sale.BF171849,BF171849,Bajaj / QUTE,200.0,200.0,,
point_of_sale.36JU0066,36JU0066,Bajaj / 2W,200.0,200.0,,
point_of_sale.JL541237,JL541237,Bajaj / 2W,200.0,200.0,,
point_of_sale.PF401404,PF401404,Bajaj / 2W,200.0,200.0,,
point_of_sale.JB171010,JB171010,Bajaj / 2W,200.0,200.0,,
point_of_sale.JL233310,JL233310,Bajaj / 2W,200.0,200.0,,
point_of_sale.36JU0053,36JU0053,Bajaj / 2W,200.0,200.0,,
point_of_sale.PA171609,PA171609,Bajaj / 2W,200.0,200.0,,
point_of_sale.36JU0055,36JU0055,Bajaj / 2W,200.0,200.0,,
point_of_sale.DK201039,DK201039,Bajaj / 2W,200.0,200.0,,
point_of_sale.DK121091,DK121091,Bajaj / 2W,200.0,200.0,,
point_of_sale.EC131821,EC131821,Bajaj / QUTE,200.0,200.0,,
point_of_sale.JG151021,JG151021,Bajaj / 2W,200.0,200.0,,
point_of_sale.JY551439,JY551439,Bajaj / 2W,200.0,200.0,,
point_of_sale.JL511249,JL511249,Bajaj / 2W,200.0,200.0,,
point_of_sale.SVA0020R,SVA0020R,Bajaj / 3W,200.0,200.0,,
point_of_sale.DK151026,DK151026,Bajaj / 2W,200.0,200.0,,
point_of_sale.BF551055,BF551055,Bajaj / QUTE,200.0,200.0,,
point_of_sale.SVA0020B,SVA0020B,Bajaj / 3W,200.0,200.0,,
point_of_sale.JF111052,JF111052,Bajaj / 2W,200.0,200.0,,
point_of_sale.JL171063,JL171063,Bajaj / 2W,200.0,200.0,,
point_of_sale.DP101068,DP101068,Bajaj / 2W,200.0,200.0,,
point_of_sale.LAC00086,LAC00086,Bajaj / 2W,200.0,200.0,,
point_of_sale.DH161429,DH161429,Bajaj / 2W,200.0,200.0,,
point_of_sale.JL232808,JL232808,Bajaj / 2W,200.0,200.0,,
point_of_sale.PF581047,PF581047,Bajaj / 2W,200.0,200.0,,
point_of_sale.SVA0020G,SVA0020G,Bajaj / 3W,200.0,200.0,,
point_of_sale.DH101719,DH101719,Bajaj / 2W,200.0,200.0,,
point_of_sale.DH161227,DH161227,Bajaj / 2W,200.0,200.0,,
point_of_sale.FD171007,FD171007,Bajaj / 2W,200.0,200.0,,
point_of_sale.DV101056,DV101056,Bajaj / 2W,200.0,200.0,,
point_of_sale.DU141277,DU141277,Bajaj / 2W,200.0,200.0,,
point_of_sale.30181011,30181011,Bajaj / 2W,200.0,200.0,,
point_of_sale.JE581407,JE581407,Bajaj / 2W,200.0,200.0,,
point_of_sale.JL171036,JL171036,Bajaj / 2W,200.0,200.0,,
point_of_sale.JD531004,JD531004,Bajaj / 2W,200.0,200.0,,
point_of_sale.36JU0047,36JU0047,Bajaj / 2W,200.0,200.0,,
point_of_sale.JL591157,JL591157,Bajaj / 2W,200.0,200.0,,
point_of_sale.DU141271,DU141271,Bajaj / 2W,200.0,200.0,,
point_of_sale.JE591046,JE591046,Bajaj / 2W,200.0,200.0,,
point_of_sale.DK101126,DK101126,Bajaj / 2W,200.0,200.0,,
point_of_sale.36JU0049,36JU0049,Bajaj / 2W,200.0,200.0,,
point_of_sale.JA401801,JA401801,Bajaj / 2W,200.0,200.0,,
point_of_sale.36JU0048,36JU0048,Bajaj / 2W,200.0,200.0,,
point_of_sale.BF131732,BF131732,Bajaj / QUTE,200.0,200.0,,
point_of_sale.DH102263,DH102263,Bajaj / 2W,200.0,200.0,,
point_of_sale.36JY0032,36JY0032,Bajaj / 2W,200.0,200.0,,
point_of_sale.JL171037,JL171037,Bajaj / 2W,200.0,200.0,,
point_of_sale.PF171036,PF171036,Bajaj / 2W,200.0,200.0,,
point_of_sale.BF581419,BF581419,Bajaj / QUTE,200.0,200.0,,
point_of_sale.YDZ05006,YDZ05006,Bajaj / 2W,200.0,200.0,,
point_of_sale.JD233084,JD233084,Bajaj / 2W,200.0,200.0,,
point_of_sale.36JY0033,36JY0033,Bajaj / 2W,200.0,200.0,,
point_of_sale.DZ101034,DZ101034,Bajaj / 2W,200.0,200.0,,
point_of_sale.24151154,24151154,Bajaj / 3W,200.0,200.0,,
point_of_sale.BA191049,BA191049,Bajaj / 3W,200.0,200.0,,
point_of_sale.JF181403,JF181403,Bajaj / 2W,200.0,200.0,,
point_of_sale.JF181435,JF181435,Bajaj / 2W,200.0,200.0,,
point_of_sale.DJ201049,DJ201049,Bajaj / 2W,200.0,200.0,,
point_of_sale.DJ201108,DJ201108,Bajaj / 2W,200.0,200.0,,
point_of_sale.JG122032,JG122032,Bajaj / 2W,200.0,200.0,,
point_of_sale.DX161056,DX161056,Bajaj / 2W,200.0,200.0,,
point_of_sale.BB231698,BB231698,Bajaj / 3W,200.0,200.0,,
point_of_sale.36JU0052,36JU0052,Bajaj / 2W,200.0,200.0,,
point_of_sale.DD191010,DD191010,Bajaj / 2W,200.0,200.0,,
point_of_sale.24161266,24161266,Bajaj / 3W,200.0,200.0,,
point_of_sale.JZ151008,JZ151008,Bajaj / 2W,200.0,200.0,,
point_of_sale.DJ161304,DJ161304,Bajaj / 2W,200.0,200.0,,
point_of_sale.36JU0051,36JU0051,Bajaj / 2W,200.0,200.0,,
point_of_sale.DK101572,DK101572,Bajaj / 2W,200.0,200.0,,
point_of_sale.DK161096,DK161096,Bajaj / 2W,200.0,200.0,,
point_of_sale.JL113207,JL113207,Bajaj / 2W,200.0,200.0,,
point_of_sale.JG402005,JG402005,Bajaj / 2W,200.0,200.0,,
point_of_sale.PF582601,PF582601,Bajaj / 2W,200.0,200.0,,
point_of_sale.DH161329,DH161329,Bajaj / 2W,200.0,200.0,,
point_of_sale.JE541231,JE541231,Bajaj / 2W,200.0,200.0,,
point_of_sale.JB151009,JB151009,Bajaj / 2W,195.0,195.0,,
point_of_sale.JK131203,JK131203,Bajaj / 2W,195.0,195.0,,
point_of_sale.56JL253G,56JL253G,Bajaj / 2W,195.0,195.0,,
point_of_sale.19151008,19151008,Bajaj / 2W,195.0,195.0,,
point_of_sale.JB233027,JB233027,Bajaj / 2W,195.0,195.0,,
point_of_sale.DG181044,DG181044,Bajaj / 2W,195.0,195.0,,
point_of_sale.56JL243G,56JL243G,Bajaj / 2W,195.0,195.0,,
point_of_sale.15161137,15161137,Bajaj / 2W,195.0,195.0,,
point_of_sale.24151130,24151130,Bajaj / 3W,195.0,195.0,,
point_of_sale.JD581007,JD581007,Bajaj / 2W,195.0,195.0,,
point_of_sale.GF161087,GF161087,Bajaj / 2W,195.0,195.0,,
point_of_sale.CF101011,CF101011,Bajaj / 2W,195.0,195.0,,
point_of_sale.DH191031,DH191031,Bajaj / 2W,195.0,195.0,,
point_of_sale.DF181037,DF181037,Bajaj / 2W,195.0,195.0,,
point_of_sale.24161387,24161387,Bajaj / 3W,195.0,195.0,,
point_of_sale.24131061,24131061,Bajaj / 3W,195.0,195.0,,
point_of_sale.DD101060,DD101060,Bajaj / 2W,195.0,195.0,,
point_of_sale.JZ401803,JZ401803,Bajaj / 2W,195.0,195.0,,
point_of_sale.03180111,03180111,Bajaj / 3W,195.0,195.0,,
point_of_sale.06121031,06121031,Bajaj / 2W,195.0,195.0,,
point_of_sale.EE531028,EE531028,Bajaj / QUTE,190.0,190.0,,
point_of_sale.LAD00124,LAD00124,Bajaj / 3W,190.0,190.0,,
point_of_sale.BF351263,BF351263,Bajaj / QUTE,190.0,190.0,,
point_of_sale.DV221001,DV221001,Bajaj / 2W,190.0,190.0,,
point_of_sale.36DK0023,36DK0023,Bajaj / 2W,190.0,190.0,,
point_of_sale.AE101069,AE101069,Bajaj / 3W,190.0,190.0,,
point_of_sale.24211035,24211035,Bajaj / 3W,190.0,190.0,,
point_of_sale.DT551403,DT551403,Bajaj / 2W,190.0,190.0,,
point_of_sale.AL191069,AL191069,Bajaj / 3W,190.0,190.0,,
point_of_sale.DD191056,DD191056,Bajaj / 2W,190.0,190.0,,
point_of_sale.JY181272,JY181272,Bajaj / 2W,190.0,190.0,,
point_of_sale.JU511214,JU511214,Bajaj / 2W,190.0,190.0,,
point_of_sale.BF186605,BF186605,Bajaj / QUTE,190.0,190.0,,
point_of_sale.36DH1601,36DH1601,Bajaj / 2W,190.0,190.0,,
point_of_sale.DS201027,DS201027,Bajaj / 2W,190.0,190.0,,
point_of_sale.DD191043,DD191043,Bajaj / 2W,190.0,190.0,,
point_of_sale.PA511039,PA511039,Bajaj / 2W,190.0,190.0,,
point_of_sale.AL161152,AL161152,Bajaj / QUTE,190.0,190.0,,
point_of_sale.AL151041,AL151041,Bajaj / 3W,190.0,190.0,,
point_of_sale.JH582400,JH582400,Bajaj / 2W,190.0,190.0,,
point_of_sale.DJ161115,DJ161115,Bajaj / 2W,190.0,190.0,,
point_of_sale.JC201006,JC201006,Bajaj / 2W,190.0,190.0,,
point_of_sale.JG181235,JG181235,Bajaj / 2W,190.0,190.0,,
point_of_sale.GF181009,GF181009,Bajaj / 2W,190.0,190.0,,
point_of_sale.GF181010,GF181010,Bajaj / 2W,190.0,190.0,,
point_of_sale.24141138,24141138,Bajaj / 3W,190.0,190.0,,
point_of_sale.36DS1401,36DS1401,Bajaj / 2W,190.0,190.0,,
point_of_sale.36DK0037,36DK0037,Bajaj / 2W,190.0,190.0,,
point_of_sale.DD181032,DD181032,Bajaj / 2W,190.0,190.0,,
point_of_sale.JP233035,JP233035,Bajaj / 2W,190.0,190.0,,
point_of_sale.36JY0042,36JY0042,Bajaj / 2W,190.0,190.0,,
point_of_sale.PF541018,PF541018,Bajaj / 2W,190.0,190.0,,
point_of_sale.BF131873,BF131873,Bajaj / QUTE,190.0,190.0,,
point_of_sale.36JY0063,36JY0063,Bajaj / 2W,190.0,190.0,,
point_of_sale.AA101135,AA101135,Bajaj / 3W,190.0,190.0,,
point_of_sale.AL241465,AL241465,Bajaj / 3W,190.0,190.0,,
point_of_sale.AL151008,AL151008,Bajaj / 3W,190.0,190.0,,
point_of_sale.BF541242,BF541242,Bajaj / QUTE,190.0,190.0,,
point_of_sale.AA171008,AA171008,Bajaj / 3W,190.0,190.0,,
point_of_sale.YPA13023,YPA13023,Bajaj / 2W,190.0,190.0,,
point_of_sale.BF131040,BF131040,Bajaj / QUTE,190.0,190.0,,
point_of_sale.JZ151024,JZ151024,Bajaj / 2W,190.0,190.0,,
point_of_sale.36DH4109,36DH4109,Bajaj / 2W,190.0,190.0,,
point_of_sale.DU181092,DU181092,Bajaj / 2W,190.0,190.0,,
point_of_sale.JY401020,JY401020,Bajaj / 2W,190.0,190.0,,
point_of_sale.BF121122,BF121122,Bajaj / QUTE,190.0,190.0,,
point_of_sale.JP233036,JP233036,Bajaj / 2W,190.0,190.0,,
point_of_sale.06111266,06111266,Bajaj / 3W,190.0,190.0,,
point_of_sale.BF121118,BF121118,Bajaj / QUTE,190.0,190.0,,
point_of_sale.DG151059,DG151059,Bajaj / 2W,190.0,190.0,,
point_of_sale.24151146,24151146,Bajaj / 3W,190.0,190.0,,
point_of_sale.DI2W092,DI2W092,Bajaj / 2W,188.0,188.0,,
point_of_sale.DI2W090,DI2W090,Bajaj / 2W,188.0,188.0,,
point_of_sale.28121017,28121017,Bajaj / 2W,185.0,185.0,,
point_of_sale.DS101210,DS101210,Bajaj / 2W,185.0,185.0,,
point_of_sale.30101136,30101136,Bajaj / 2W,185.0,185.0,,
point_of_sale.30181007,30181007,Bajaj / 2W,185.0,185.0,,
point_of_sale.29191062,29191062,Bajaj / 2W,185.0,185.0,,
point_of_sale.DM151317,DM151317,Bajaj / 2W,185.0,185.0,,
point_of_sale.JK581401,JK581401,Bajaj / 2W,185.0,185.0,,
point_of_sale.31151023,31151023,Bajaj / 2W,185.0,185.0,,
point_of_sale.DM181005,DM181005,Bajaj / 2W,185.0,185.0,,
point_of_sale.DH101180,DH101180,Bajaj / 2W,185.0,185.0,,
point_of_sale.DG101417,DG101417,Bajaj / 2W,185.0,185.0,,
point_of_sale.DH161268,DH161268,Bajaj / 2W,185.0,185.0,,
point_of_sale.BH151007,BH151007,Bajaj / 3W,180.0,180.0,,
point_of_sale.52BF0113,52BF0113,Bajaj / QUTE,180.0,180.0,,
point_of_sale.BF402221,BF402221,Bajaj / QUTE,180.0,180.0,,
point_of_sale.22120512,22120512,Bajaj / 3W,180.0,180.0,,
point_of_sale.BA122204,BA122204,Bajaj / 3W,180.0,180.0,,
point_of_sale.24121361,24121361,Bajaj / 3W,180.0,180.0,,
point_of_sale.LAD00039,LAD00039,Bajaj / 2W,180.0,180.0,,
point_of_sale.DK151072,DK151072,Bajaj / 2W,180.0,180.0,,
point_of_sale.DU101074,DU101074,Bajaj / 2W,180.0,180.0,,
point_of_sale.JF581209,JF581209,Bajaj / 3W,180.0,180.0,,
point_of_sale.KADD10C0,KADD10C0,Bajaj / QUTE,180.0,180.0,,
point_of_sale.BF211377,BF211377,Bajaj / QUTE,180.0,180.0,,
point_of_sale.36BF0012,36BF0012,Bajaj / QUTE,180.0,180.0,,
point_of_sale.LAA00032,LAA00032,Bajaj / QUTE,180.0,180.0,,
point_of_sale.PA131602,PA131602,Bajaj / 2W,180.0,180.0,,
point_of_sale.DK161416,DK161416,Bajaj / 2W,180.0,180.0,,
point_of_sale.DH181083,DH181083,Bajaj / 2W,180.0,180.0,,
point_of_sale.BA191011,BA191011,Bajaj / 3W,180.0,180.0,,
point_of_sale.DK161415,DK161415,Bajaj / 2W,180.0,180.0,,
point_of_sale.30201069,30201069,Bajaj / 3W,180.0,180.0,,
point_of_sale.31151026,31151026,Bajaj / 2W,180.0,180.0,,
point_of_sale.DH101881,DH101881,Bajaj / 2W,180.0,180.0,,
point_of_sale.BF541018,BF541018,Bajaj / QUTE,180.0,180.0,,
point_of_sale.JY541058,JY541058,Bajaj / 2W,180.0,180.0,,
point_of_sale.31191004,31191004,Bajaj / 2W,180.0,180.0,,
point_of_sale.AA181023,AA181023,Bajaj / 3W,180.0,180.0,,
point_of_sale.DH141073,DH141073,Bajaj / 2W,180.0,180.0,,
point_of_sale.AP101244,AP101244,Bajaj / 3W,180.0,180.0,,
point_of_sale.DF181039,DF181039,Bajaj / 2W,180.0,180.0,,
point_of_sale.AL241457,AL241457,Bajaj / 3W,180.0,180.0,,
point_of_sale.DP101017,DP101017,Bajaj / 2W,180.0,180.0,,
point_of_sale.36JC0003,36JC0003,Bajaj / 2W,180.0,180.0,,
point_of_sale.36JE0009,36JE0009,Bajaj / 2W,180.0,180.0,,
point_of_sale.52BF0109,52BF0109,Bajaj / QUTE,180.0,180.0,,
point_of_sale.24121384,24121384,Bajaj / 3W,180.0,180.0,,
point_of_sale.BA102270,BA102270,Bajaj / 3W,180.0,180.0,,
point_of_sale.24201484,24201484,Bajaj / 3W,180.0,180.0,,
point_of_sale.JD401803,JD401803,Bajaj / 2W,180.0,180.0,,
point_of_sale.JP181404,JP181404,Bajaj / 2W,180.0,180.0,,
point_of_sale.JY181316,JY181316,Bajaj / 2W,180.0,180.0,,
point_of_sale.24102023,24102023,Bajaj / 3W,180.0,180.0,,
point_of_sale.BF182290,BF182290,Bajaj / QUTE,180.0,180.0,,
point_of_sale.JW131601,JW131601,Bajaj / 2W,180.0,180.0,,
point_of_sale.DG101460,DG101460,Bajaj / 2W,180.0,180.0,,
point_of_sale.PA113414,PA113414,Bajaj / 2W,180.0,180.0,,
point_of_sale.DG161224,DG161224,Bajaj / 2W,180.0,180.0,,
point_of_sale.JH232800,JH232800,Bajaj / 2W,180.0,180.0,,
point_of_sale.AZ581403,AZ581403,Bajaj / 3W,180.0,180.0,,
point_of_sale.DZ141075,DZ141075,Bajaj / 2W,180.0,180.0,,
point_of_sale.DE151045,DE151045,Bajaj / 2W,180.0,180.0,,
point_of_sale.AN101239,AN101239,Bajaj / 3W,180.0,180.0,,
point_of_sale.DE151046,DE151046,Bajaj / 2W,180.0,180.0,,
point_of_sale.52BF0114,52BF0114,Bajaj / QUTE,180.0,180.0,,
point_of_sale.DS191055,DS191055,Bajaj / 2W,180.0,180.0,,
point_of_sale.DT121015,DT121015,Bajaj / 2W,180.0,180.0,,
point_of_sale.DF191014,DF191014,Bajaj / 2W,180.0,180.0,,
point_of_sale.PA401000,PA401000,Bajaj / 2W,180.0,180.0,,
point_of_sale.JV511006,JV511006,Bajaj / 2W,180.0,180.0,,
point_of_sale.39101621,39101621,Bajaj / 2W,180.0,180.0,,
point_of_sale.52BF0116,52BF0116,Bajaj / QUTE,180.0,180.0,,
point_of_sale.JK131024,JK131024,Bajaj / 2W,180.0,180.0,,
point_of_sale.52BF0120,52BF0120,Bajaj / QUTE,180.0,180.0,,
point_of_sale.DH101648,DH101648,Bajaj / 2W,180.0,180.0,,
point_of_sale.JN231209,JN231209,Bajaj / 2W,180.0,180.0,,
point_of_sale.DK151069,DK151069,Bajaj / 2W,180.0,180.0,,
point_of_sale.52BF0115,52BF0115,Bajaj / QUTE,180.0,180.0,,
point_of_sale.52BF0117,52BF0117,Bajaj / QUTE,180.0,180.0,,
point_of_sale.CS181020,CS181020,Bajaj / 2W,180.0,180.0,,
point_of_sale.52BF0111,52BF0111,Bajaj / QUTE,180.0,180.0,,
point_of_sale.52BF0118,52BF0118,Bajaj / QUTE,180.0,180.0,,
point_of_sale.30151032,30151032,Bajaj / 2W,180.0,180.0,,
point_of_sale.DU141041,DU141041,Bajaj / 2W,180.0,180.0,,
point_of_sale.52BF0119,52BF0119,Bajaj / QUTE,180.0,180.0,,
point_of_sale.24170425,24170425,Bajaj / 3W,180.0,180.0,,
point_of_sale.52BF0110,52BF0110,Bajaj / QUTE,180.0,180.0,,
point_of_sale.31201028,31201028,Bajaj / 3W,180.0,180.0,,
point_of_sale.31181100,31181100,Bajaj / 2W,175.0,175.0,,
point_of_sale.24121316,24121316,Bajaj / 3W,175.0,175.0,,
point_of_sale.FD181009,FD181009,Bajaj / 2W,175.0,175.0,,
point_of_sale.DK151081,DK151081,Bajaj / 2W,175.0,175.0,,
point_of_sale.31121077,31121077,Bajaj / 2W,175.0,175.0,,
point_of_sale.GF191009,GF191009,Bajaj / 2W,175.0,175.0,,
point_of_sale.22120504,22120504,Bajaj / 3W,175.0,175.0,,
point_of_sale.DJ161298,DJ161298,Bajaj / 2W,175.0,175.0,,
point_of_sale.CS101368,CS101368,Bajaj / 2W,175.0,175.0,,
point_of_sale.DX151013,DX151013,Bajaj / 2W,175.0,175.0,,
point_of_sale.DH121153,DH121153,Bajaj / 2W,175.0,175.0,,
point_of_sale.JC120001,JC120001,Bajaj / 2W,175.0,175.0,,
point_of_sale.AB151087,AB151087,Bajaj / 3W,175.0,175.0,,
point_of_sale.35181009,35181009,Bajaj / 2W,175.0,175.0,,
point_of_sale.CS101296,CS101296,Bajaj / 2W,175.0,175.0,,
point_of_sale.24171129,24171129,Bajaj / 3W,175.0,175.0,,
point_of_sale.30121086,30121086,Bajaj / 2W,175.0,175.0,,
point_of_sale.JK113800,JK113800,Bajaj / 2W,170.0,170.0,,
point_of_sale.LAD00041,LAD00041,Bajaj / 2W,170.0,170.0,,
point_of_sale.36222246,36222246,Bajaj / 3W,170.0,170.0,,
point_of_sale.JA561002,JA561002,Bajaj / 2W,170.0,170.0,,
point_of_sale.AB101084,AB101084,Bajaj / 3W,170.0,170.0,,
point_of_sale.24101069,24101069,Bajaj / 3W,170.0,170.0,,
point_of_sale.BA132179,BA132179,Bajaj / 3W,170.0,170.0,,
point_of_sale.52DF0021,52DF0021,Bajaj / 2W,170.0,170.0,,
point_of_sale.PF161209,PF161209,Bajaj / 2W,170.0,170.0,,
point_of_sale.59040041,59040041,Bajaj / 2W,170.0,170.0,,
point_of_sale.16191006,16191006,Bajaj / 2W,170.0,170.0,,
point_of_sale.JZ122042,JZ122042,Bajaj / 2W,170.0,170.0,,
point_of_sale.31161278,31161278,Bajaj / 2W,170.0,170.0,,
point_of_sale.JH233059,JH233059,Bajaj / 2W,170.0,170.0,,
point_of_sale.BA132017,BA132017,Bajaj / 3W,170.0,170.0,,
point_of_sale.24101031,24101031,Bajaj / 3W,170.0,170.0,,
point_of_sale.24121286,24121286,Bajaj / 3W,170.0,170.0,,
point_of_sale.DT151043,DT151043,Bajaj / 2W,170.0,170.0,,
point_of_sale.DJ201052,DJ201052,Bajaj / 2W,170.0,170.0,,
point_of_sale.JD151036,JD151036,Bajaj / 2W,170.0,170.0,,
point_of_sale.DH171050,DH171050,Bajaj / 2W,170.0,170.0,,
point_of_sale.DT181434,DT181434,Bajaj / 2W,170.0,170.0,,
point_of_sale.JM100040,JM100040,Bajaj / 2W,170.0,170.0,,
point_of_sale.JL233270,JL233270,Bajaj / 2W,170.0,170.0,,
point_of_sale.DK181051,DK181051,Bajaj / 2W,170.0,170.0,,
point_of_sale.DT181294,DT181294,Bajaj / 2W,170.0,170.0,,
point_of_sale.JL233298,JL233298,Bajaj / 2W,170.0,170.0,,
point_of_sale.22120505,22120505,Bajaj / 3W,170.0,170.0,,
point_of_sale.PF561002,PF561002,Bajaj / 2W,170.0,170.0,,
point_of_sale.JL233255,JL233255,Bajaj / 2W,170.0,170.0,,
point_of_sale.JD111052,JD111052,Bajaj / 2W,170.0,170.0,,
point_of_sale.JD541000,JD541000,Bajaj / 2W,170.0,170.0,,
point_of_sale.03100622,03100622,Bajaj / 3W,170.0,170.0,,
point_of_sale.DV181008,DV181008,Bajaj / 2W,170.0,170.0,,
point_of_sale.DK111021,DK111021,Bajaj / 2W,170.0,170.0,,
point_of_sale.DK181050,DK181050,Bajaj / 2W,170.0,170.0,,
point_of_sale.BH401400,BH401400,Bajaj / 3W,170.0,170.0,,
point_of_sale.24165273,24165273,Bajaj / 3W,170.0,170.0,,
point_of_sale.JG181258,JG181258,Bajaj / 2W,170.0,170.0,,
point_of_sale.JD233002,JD233002,Bajaj / 2W,170.0,170.0,,
point_of_sale.CS121022,CS121022,Bajaj / 2W,170.0,170.0,,
point_of_sale.AL151005,AL151005,Bajaj / 3W,170.0,170.0,,
point_of_sale.DK151067,DK151067,Bajaj / 2W,170.0,170.0,,
point_of_sale.JG551450,JG551450,Bajaj / 2W,170.0,170.0,,
point_of_sale.AA101667,AA101667,Bajaj / 3W,170.0,170.0,,
point_of_sale.DJ121082,DJ121082,Bajaj / 2W,170.0,170.0,,
point_of_sale.DH101197,DH101197,Bajaj / 2W,170.0,170.0,,
point_of_sale.31151030,31151030,Bajaj / 2W,170.0,170.0,,
point_of_sale.JK131204,JK131204,Bajaj / 2W,170.0,170.0,,
point_of_sale.DG151005,DG151005,Bajaj / 2W,170.0,170.0,,
point_of_sale.BH131814,BH131814,Bajaj / 3W,170.0,170.0,,
point_of_sale.JB581204,JB581204,Bajaj / 2W,170.0,170.0,,
point_of_sale.DH161239,DH161239,Bajaj / 2W,170.0,170.0,,
point_of_sale.GF201006,GF201006,Bajaj / 2W,170.0,170.0,,
point_of_sale.24121305,24121305,Bajaj / 3W,165.0,165.0,,
point_of_sale.GF201030,GF201030,Bajaj / 2W,165.0,165.0,,
point_of_sale.GF201029,GF201029,Bajaj / 2W,165.0,165.0,,
point_of_sale.DK161242,DK161242,Bajaj / 2W,165.0,165.0,,
