ID,Product/Product/ID,Point of Sale Category,Internal Reference,Quantity On Hand,Sales Price,Cost,Updated Sales Price,Updated Cost,Status
38119,__export__.product_product_38116_b309469d,Bajaj / 3W,24151179,4.0,1570.0,1570.0,,,
19155,__export__.product_product_19152_7422ab00,Bajaj / 2W,JE581221,2.0,5120.0,5120.0,,,
38107,__export__.product_product_38104_634de2c9,Bajaj / 3W,24151167,3.0,6700.0,6700.0,,,
47271,__export__.product_product_47268_72575919,Bajaj / 3W,AP151017,1.0,4580.0,4580.0,,,
38114,__export__.product_product_38111_fe82a0ed,Bajaj / 3W,24151174,0.0,4700.0,4700.0,,,
38118,__export__.product_product_38115_7587805d,Bajaj / 3W,24151178,0.0,4600.0,4600.0,,,
38350,__export__.product_product_38347_0c3402f5,Bajaj / 3W,24231620,0.0,4030.0,4030.0,,,
15513,__export__.product_product_15510_00416b3f,Bajaj / 2W,DJ101689,0.0,3250.0,3250.0,,,
23680,__export__.product_product_23677_ebcbc521,Bajaj / 2W,JL531205,0.0,7740.0,7740.0,,,
24121,__export__.product_product_24118_4f2acce8,Bajaj / 2W,JU531215,0.0,4840.0,4840.0,,,
22462,__export__.product_product_22459_13ef62a8,Bajaj / 2W,JF181253,0.0,220.0,220.0,,,
47126,__export__.product_product_47123_00bef1db,Bajaj / 3W,AM201076,0.0,8560.0,8560.0,,,
31659,__export__.product_product_31656_85b79743,Bajaj / 2W,JY232603,0.0,1280.0,1280.0,,,
47650,__export__.product_product_47647_7efe3afd,Bajaj / 3W,BH161017,0.0,1170.0,1170.0,,,
38846,__export__.product_product_38843_2465613a,Bajaj / 3W,52AP0275,0.0,2640.0,2640.0,,,
38847,__export__.product_product_38844_6abea8c8,Bajaj / 3W,52AP0276,0.0,2640.0,2640.0,,,
14970,__export__.product_product_14967_4501cb92,Bajaj / 2W,DH102050,0.0,8710.0,8710.0,,,
16028,__export__.product_product_16025_d77c7f16,Bajaj / 2W,DK101776,0.0,1520.0,1520.0,,,
15360,__export__.product_product_15357_5751b461,Bajaj / 2W,DH900014,0.0,3210.0,3210.0,,,
14978,__export__.product_product_14975_999de706,Bajaj / 2W,DH102104,0.0,5190.0,5190.0,,,
15893,__export__.product_product_15890_2124ea80,Bajaj / 2W,DJ902503,0.0,5580.0,5580.0,,,
15974,__export__.product_product_15971_9d715afd,Bajaj / 2W,DK101416,0.0,5710.0,5710.0,,,
18999,__export__.product_product_18996_e285d8f0,Bajaj / 2W,JE511053,0.0,370.0,370.0,,,
23716,__export__.product_product_23713_119f51b2,Bajaj / 2W,JL581024,0.0,1550.0,1550.0,,,
38173,__export__.product_product_38170_c185bba9,Bajaj / 3W,24161432,0.0,5300.0,5300.0,,,
46915,__export__.product_product_46912_b6035c0f,Bajaj / 3W,AF111023,1.0,3700.0,3700.0,,,
39264,__export__.product_product_39261_dfac49f3,Bajaj / 3W,AA131074,1.0,320.0,320.0,,,
48941,__export__.product_product_48938_f2ffdd60,Bajaj / QUTE,BF131511,0.0,810.0,810.0,,,
24064,__export__.product_product_24061_748c8c23,Bajaj / 2W,JU161006,0.0,12490.0,12490.0,,,
23964,__export__.product_product_23961_b859aa33,Bajaj / 2W,JP161001,0.0,9680.0,9680.0,,,
22970,__export__.product_product_22967_ff055454,Bajaj / 2W,JH131820,0.0,2290.0,2290.0,,,
48978,__export__.product_product_48975_7ad27898,Bajaj / QUTE,BF131942,0.0,9180.0,9180.0,,,
48977,__export__.product_product_48974_b0d28439,Bajaj / QUTE,BF131941,0.0,4850.0,4850.0,,,
22968,__export__.product_product_22965_49590561,Bajaj / 2W,JH131802,0.0,1860.0,1860.0,,,
48976,__export__.product_product_48973_6e672ce8,Bajaj / QUTE,BF131940,0.0,20250.0,20250.0,,,
48975,__export__.product_product_48972_c3351cd0,Bajaj / QUTE,BF131939,0.0,20250.0,20250.0,,,
47626,__export__.product_product_47623_479309ef,Bajaj / 3W,BH131212,0.0,8520.0,8520.0,,,
47627,__export__.product_product_47624_cdc1dfbb,Bajaj / 3W,BH131213,0.0,7110.0,7110.0,,,
32769,__export__.product_product_32766_a4dc1087,Bajaj / 2W,PA161006,2.0,4640.0,4640.0,,,
31995,__export__.product_product_31992_3f1fae0e,Bajaj / 2W,JZ161009,1.0,1630.0,1630.0,,,
13376,__export__.product_product_13373_4bf03ffb,Bajaj / 2W,52JH0022,0.0,1770.0,1770.0,,,
49026,__export__.product_product_49023_81854d0e,Bajaj / QUTE,BF162057,0.0,830.0,830.0,,,
38134,__export__.product_product_38131_895380c0,Bajaj / 3W,24151256,0.0,3970.0,3970.0,,,
47651,__export__.product_product_47648_11106e8d,Bajaj / 3W,BH161019,0.0,1790.0,1790.0,,,
38124,__export__.product_product_38121_e5a6cf14,Bajaj / 3W,24151221,0.0,5650.0,5650.0,,,
47537,__export__.product_product_47534_9dd42250,Bajaj / 3W,BB151073,0.0,660.0,660.0,,,
47310,__export__.product_product_47307_bea76cd1,Bajaj / 3W,AZ131802,0.0,2440.0,2440.0,,,
47632,__export__.product_product_47629_0f0e2e9c,Bajaj / 3W,BH131802,0.0,2600.0,2600.0,,,
46995,__export__.product_product_46992_3bbb1cee,Bajaj / 3W,AL151220,0.0,2550.0,2550.0,,,
38142,__export__.product_product_38139_530e965f,Bajaj / 3W,24151290,1.0,2110.0,2110.0,,,
17082,__export__.product_product_17079_92a29ab3,Bajaj / 2W,DT161012,0.0,360.0,360.0,,,
49777,__export__.product_product_49752_792fc93e,Bajaj / 2W,JE511012,1.0,2185.0,2185.0,,,
49336,__export__.product_product_49333_cdab0d44,Bajaj / QUTE,BF402206,0.0,470.0,470.0,,,
15600,__export__.product_product_15597_76cd39f1,Bajaj / 2W,DJ151067,1.0,18800.0,18800.0,,,
33053,__export__.product_product_33050_2f8daa60,Bajaj / 2W,PD131806,0.0,18130.0,18130.0,,,
16116,__export__.product_product_16113_00eaac95,Bajaj / 2W,DK151083,0.0,13000.0,13000.0,,,
33404,__export__.product_product_33401_48fcd1a3,Bajaj / 2W,PF511200,0.0,3030.0,3030.0,,,
32934,__export__.product_product_32931_c403ebc2,Bajaj / 2W,PA511246,-1.0,9240.0,9240.0,,,
17672,__export__.product_product_17669_a42c957a,Bajaj / 2W,DY511204,0.0,2590.0,2590.0,,,
39081,__export__.product_product_39078_2e4ba887,Bajaj / 3W,AA101864,1.0,4820.0,4820.0,,,
22534,__export__.product_product_22531_7f6d186c,Bajaj / 2W,JF511222,0.0,3970.0,3970.0,,,
47500,__export__.product_product_47497_0925a59c,Bajaj / 3W,BB103052,0.0,3980.0,3980.0,,,
39057,__export__.product_product_39054_69976f9b,Bajaj / 3W,AA101768,0.0,4525.0,4525.0,,,
39102,__export__.product_product_39099_82d91d75,Bajaj / 3W,AA102003,-1.0,12900.0,12900.0,,,
22536,__export__.product_product_22533_5f4a0296,Bajaj / 2W,JF511228,0.0,11140.0,11140.0,,,
39075,__export__.product_product_39072_36963f2c,Bajaj / 3W,AA101847,0.0,4410.0,4410.0,,,
49371,__export__.product_product_49368_eb88f94c,Bajaj / QUTE,BF511274,2.0,9070.0,9070.0,,,
33406,__export__.product_product_33403_c1fce8bb,Bajaj / 2W,PF511209,2.0,3190.0,3190.0,,,
33407,__export__.product_product_33404_667485dc,Bajaj / 2W,PF511210,0.0,10240.0,10240.0,,,
23096,__export__.product_product_23093_1d6c0916,Bajaj / 2W,JH511208,0.0,2890.0,2890.0,,,
19025,__export__.product_product_19022_cdb14681,Bajaj / 2W,JE511239,1.0,3450.0,3450.0,,,
16003,__export__.product_product_16000_bb9626b8,Bajaj / 2W,DK101614,0.0,10540.0,10540.0,,,
24113,__export__.product_product_24110_5497473c,Bajaj / 2W,JU511221,0.0,12780.0,12780.0,,,
24112,__export__.product_product_24109_cfb4021e,Bajaj / 2W,JU511219,0.0,12780.0,12780.0,,,
19028,__export__.product_product_19025_ac018ea8,Bajaj / 2W,JE511243,0.0,4390.0,4390.0,,,
37987,__export__.product_product_37984_ff429701,Bajaj / 3W,24121677,0.0,135.0,135.0,,,
39287,__export__.product_product_39284_89a5d6e8,Bajaj / 3W,AA141125,0.0,2210.0,2210.0,,,
39288,__export__.product_product_39285_21b3f2ca,Bajaj / 3W,AA141129,0.0,500.0,500.0,,,
23113,__export__.product_product_23110_a63f9670,Bajaj / 2W,JH541217,1.0,320.0,320.0,,,
47631,__export__.product_product_47628_8b44b6f3,Bajaj / 3W,BH131407,0.0,1340.0,1340.0,,,
49560,__export__.product_product_49557_952d64de,Bajaj / QUTE,BF601027,0.0,1950.0,1950.0,,,
33484,__export__.product_product_33481_cf503dde,Bajaj / 2W,PF581227,0.0,19190.0,19190.0,,,
32263,__export__.product_product_32260_fa1467ea,Bajaj / 2W,JZ581228,0.0,16020.0,16020.0,,,
23023,__export__.product_product_23020_7392db97,Bajaj / 2W,JH181265,0.0,590.0,590.0,,,
17326,__export__.product_product_17323_29f9a12b,Bajaj / 2W,DU121060,0.0,15700.0,15700.0,,,
32265,__export__.product_product_32262_b17111da,Bajaj / 2W,JZ581240,0.0,19220.0,19220.0,,,
32266,__export__.product_product_32263_6c76f871,Bajaj / 2W,JZ581241,0.0,9770.0,9770.0,,,
33483,__export__.product_product_33480_3930f65e,Bajaj / 2W,PF581215,0.0,22230.0,22230.0,,,
23143,__export__.product_product_23140_f4ae004c,Bajaj / 2W,JH581200,0.0,53420.0,53420.0,,,
33189,__export__.product_product_33186_446be04e,Bajaj / 2W,PD581217,0.0,7430.0,7430.0,,,
19161,__export__.product_product_19158_0428ba7c,Bajaj / 2W,JE581231,0.0,17840.0,17840.0,,,
32965,__export__.product_product_32962_4ad8c43f,Bajaj / 2W,PA581226,0.0,39970.0,39970.0,,,
18504,__export__.product_product_18501_403b5923,Bajaj / 2W,JB581284,0.0,22870.0,22870.0,,,
19164,__export__.product_product_19161_8b5589b9,Bajaj / 2W,JE581251,0.0,15170.0,15170.0,,,
19162,__export__.product_product_19159_88b923b2,Bajaj / 2W,JE581233,0.0,9770.0,9770.0,,,
33473,__export__.product_product_33470_edab0cd5,Bajaj / 2W,PF581045,1.0,1890.0,1890.0,,,
22967,__export__.product_product_22964_943e98e2,Bajaj / 2W,JH131600,0.0,5790.0,5790.0,,,
49083,__export__.product_product_49080_cc085e59,Bajaj / QUTE,BF182309,0.0,2360.0,2360.0,,,
18990,__export__.product_product_18987_7d2d188b,Bajaj / 2W,JE351246,6.0,6540.0,6540.0,,,
39181,__export__.product_product_39178_a073b0eb,Bajaj / 3W,AA111156,15.0,13380.0,13380.0,,,
39172,__export__.product_product_39169_7640e93d,Bajaj / 3W,AA111122,7.0,14230.0,14230.0,,,
39170,__export__.product_product_39167_1659fd46,Bajaj / 3W,AA111119,0.0,5780.0,5780.0,,,
13515,__export__.product_product_13512_f6c92e6d,Bajaj / 2W,52JW0025,0.0,2640.0,2640.0,,,
32045,__export__.product_product_32042_692a73e9,Bajaj / 2W,JZ181214,0.0,1260.0,1260.0,,,
24065,__export__.product_product_24062_a9f3da09,Bajaj / 2W,JU161007,0.0,8060.0,8060.0,,,
22648,__export__.product_product_22645_987d72e1,Bajaj / 2W,JG161015,0.0,10300.0,10300.0,,,
19056,__export__.product_product_19053_a5a545e2,Bajaj / 2W,JE541200,0.0,4145.0,4145.0,,,
24051,__export__.product_product_24048_12f86179,Bajaj / 2W,JU121054,0.0,25510.0,25510.0,,,
22547,__export__.product_product_22544_b8f90723,Bajaj / 2W,JF551500,0.0,13320.0,13320.0,,,
32229,__export__.product_product_32226_212fb100,Bajaj / 2W,JZ551413,0.0,9320.0,9320.0,,,
18094,__export__.product_product_18091_cc312141,Bajaj / 2W,GH101083,0.0,4030.0,4030.0,,,
19104,__export__.product_product_19101_816d786d,Bajaj / 2W,JE551411,0.0,13160.0,13160.0,,,
33447,__export__.product_product_33444_58a869e8,Bajaj / 2W,PF551412,0.0,7110.0,7110.0,,,
33448,__export__.product_product_33445_889e3e55,Bajaj / 2W,PF551413,0.0,21220.0,21220.0,,,
47212,__export__.product_product_47209_2f00a79c,Bajaj / 3W,AN101391,0.0,550.0,550.0,,,
49014,__export__.product_product_49011_799169ea,Bajaj / QUTE,BF161285,0.0,1400.0,1400.0,,,
49017,__export__.product_product_49014_47eaa418,Bajaj / QUTE,BF161303,0.0,2520.0,2520.0,,,
49028,__export__.product_product_49025_5d3f0bfe,Bajaj / QUTE,BF162066,0.0,2910.0,2910.0,,,
23279,__export__.product_product_23276_39170ee4,Bajaj / 2W,JK551400,0.0,8690.0,8690.0,,,
18464,__export__.product_product_18461_2d500290,Bajaj / 2W,JB551410,0.0,4490.0,4490.0,,,
33442,__export__.product_product_33439_06c5839b,Bajaj / 2W,PF551403,0.0,6735.0,6735.0,,,
14972,__export__.product_product_14969_a05629be,Bajaj / 2W,DH102087,0.0,9880.0,9880.0,,,
32940,__export__.product_product_32937_dfa3f3ef,Bajaj / 2W,PA541208,0.0,3260.0,3260.0,,,
13152,__export__.product_product_13149_965b9878,Bajaj / 2W,52DU0197,0.0,5600.0,5600.0,,,
23123,__export__.product_product_23120_95cc7b30,Bajaj / 2W,JH551400,0.0,10120.0,10120.0,,,
19108,__export__.product_product_19105_df51ba98,Bajaj / 2W,JE551428,0.0,11200.0,11200.0,,,
49480,__export__.product_product_49477_6f22d8ab,Bajaj / QUTE,BF551443,0.0,49060.0,49060.0,,,
49027,__export__.product_product_49024_022e11d3,Bajaj / QUTE,BF162062,0.0,1110.0,1110.0,,,
23110,__export__.product_product_23107_c8f04f59,Bajaj / 2W,JH541212,0.0,340.0,340.0,,,
32733,__export__.product_product_32730_7d59d776,Bajaj / 2W,PA131217,0.0,550.0,550.0,,,
22401,__export__.product_product_22398_2447dcd6,Bajaj / 2W,JF131018,0.0,100.0,100.0,,,
49328,__export__.product_product_49325_84dd60d8,Bajaj / QUTE,BF401433,0.0,4290.0,4290.0,,,
18077,__export__.product_product_18074_c51a3db2,Bajaj / 2W,GF221007,0.0,2670.0,2670.0,,,
39224,__export__.product_product_39221_33f713dd,Bajaj / 3W,AA121195,0.0,6460.0,6460.0,,,
46941,__export__.product_product_46938_a0c7f91f,Bajaj / 3W,AF121507,0.0,4150.0,4150.0,,,
46667,__export__.product_product_46664_6dbcbeea,Bajaj / 3W,AA191112,0.0,4150.0,4150.0,,,
47491,__export__.product_product_47488_e4d95a1a,Bajaj / 3W,BB101165,0.0,2820.0,2820.0,,,
49538,__export__.product_product_49535_6ea3e9a7,Bajaj / QUTE,BF581087,0.0,1000.0,1000.0,,,
49392,__export__.product_product_49389_17adf7a7,Bajaj / QUTE,BF531058,1.0,1940.0,1940.0,,,
22900,__export__.product_product_22897_20bfdc73,Bajaj / 2W,JG601239,0.0,2730.0,2730.0,,,
47964,__export__.product_product_47961_1f881281,Bajaj / QUTE,52BF0143,0.0,770.0,770.0,,,
18454,__export__.product_product_18451_fb8e298e,Bajaj / 2W,JB541212,0.0,3180.0,3180.0,,,
13155,__export__.product_product_13152_45629a58,Bajaj / 2W,52DU0249,0.0,2380.0,2380.0,,,
33423,__export__.product_product_33420_d6a8ce2b,Bajaj / 2W,PF541244,0.0,950.0,950.0,,,
33425,__export__.product_product_33422_da4b4c58,Bajaj / 2W,PF541248,0.0,810.0,810.0,,,
33431,__export__.product_product_33428_a6e3b159,Bajaj / 2W,PF541263,0.0,450.0,450.0,,,
23107,__export__.product_product_23104_21914987,Bajaj / 2W,JH541205,0.0,420.0,420.0,,,
32204,__export__.product_product_32201_8e5fbd93,Bajaj / 2W,JZ541235,0.0,370.0,370.0,,,
19068,__export__.product_product_19065_d0b89ff9,Bajaj / 2W,JE541233,0.0,3880.0,3880.0,,,
18553,__export__.product_product_18550_b1307493,Bajaj / 2W,JC101030,0.0,4995.0,4995.0,,,
32203,__export__.product_product_32200_edd4d63e,Bajaj / 2W,JZ541226,0.0,340.0,340.0,,,
19065,__export__.product_product_19062_61b54d54,Bajaj / 2W,JE541228,0.0,2540.0,2540.0,,,
33320,__export__.product_product_33317_3f1a58fa,Bajaj / 2W,PF181232,0.0,1300.0,1300.0,,,
23276,__export__.product_product_23273_aad68039,Bajaj / 2W,JK531000,0.0,35520.0,35520.0,,,
32936,__export__.product_product_32933_de5a099a,Bajaj / 2W,PA531025,0.0,12490.0,12490.0,,,
33415,__export__.product_product_33412_cf626e16,Bajaj / 2W,PF541029,0.0,5700.0,5700.0,,,
33418,__export__.product_product_33415_6a775e6c,Bajaj / 2W,PF541042,0.0,6400.0,6400.0,,,
17293,__export__.product_product_17290_0988458f,Bajaj / 2W,DU101216,0.0,34010.0,34010.0,,,
23103,__export__.product_product_23100_3b0bbdfa,Bajaj / 2W,JH541008,0.0,8460.0,8460.0,,,
33417,__export__.product_product_33414_699460e2,Bajaj / 2W,PF541031,0.0,7250.0,7250.0,,,
32939,__export__.product_product_32936_939c5b76,Bajaj / 2W,PA541026,0.0,35280.0,35280.0,,,
32938,__export__.product_product_32935_aeefcbec,Bajaj / 2W,PA541011,0.0,17660.0,17660.0,,,
39094,__export__.product_product_39091_827bf7c8,Bajaj / 3W,AA101949,0.0,40830.0,40830.0,,,
15490,__export__.product_product_15487_a79e8c4f,Bajaj / 2W,DJ101223,0.0,20570.0,20570.0,,,
23102,__export__.product_product_23099_ae4ec55b,Bajaj / 2W,JH531007,0.0,12960.0,12960.0,,,
14927,__export__.product_product_14924_8a0f54af,Bajaj / 2W,DH101652,0.0,8190.0,8190.0,,,
32197,__export__.product_product_32194_30d36a03,Bajaj / 2W,JZ531007,0.0,37670.0,37670.0,,,
33412,__export__.product_product_33409_2091e779,Bajaj / 2W,PF531011,0.0,38870.0,38870.0,,,
33411,__export__.product_product_33408_6e017108,Bajaj / 2W,PF531002,0.0,17600.0,17600.0,,,
33410,__export__.product_product_33407_e5fa2045,Bajaj / 2W,PF531000,0.0,16100.0,16100.0,,,
14995,__export__.product_product_14992_9bd45142,Bajaj / 2W,DH102220,0.0,45790.0,45790.0,,,
23101,__export__.product_product_23098_10e732e8,Bajaj / 2W,JH531000,0.0,11750.0,11750.0,,,
49393,__export__.product_product_49390_4cb9315a,Bajaj / QUTE,BF531059,0.0,44560.0,44560.0,,,
14933,__export__.product_product_14930_e0fc1aab,Bajaj / 2W,DH101672,0.0,47180.0,47180.0,,,
32937,__export__.product_product_32934_03e83b8f,Bajaj / 2W,PA531029,0.0,28770.0,28770.0,,,
47385,__export__.product_product_47382_423565f4,Bajaj / 3W,BA103035,0.0,310.0,310.0,,,
15489,__export__.product_product_15486_13ffd065,Bajaj / 2W,DJ101221,0.0,6920.0,6920.0,,,
13315,__export__.product_product_13312_78834cb0,Bajaj / 2W,52JE0080,0.0,2060.0,2060.0,,,
49382,__export__.product_product_49379_d2e8ea72,Bajaj / QUTE,BF521019,0.0,16470.0,16470.0,,,
39080,__export__.product_product_39077_f20f17ab,Bajaj / 3W,AA101862,2.0,11730.0,11730.0,,,
39118,__export__.product_product_39115_6d1afc73,Bajaj / 3W,AA102093,2.0,69190.0,69190.0,,,
39104,__export__.product_product_39101_89e69e24,Bajaj / 3W,AA102005,0.0,20505.0,20505.0,,,
39076,__export__.product_product_39073_93871454,Bajaj / 3W,AA101848,0.0,11750.0,11750.0,,,
23661,__export__.product_product_23658_13900452,Bajaj / 2W,JL511053,0.0,14640.0,14640.0,,,
32193,__export__.product_product_32190_4c5a306e,Bajaj / 2W,JZ511029,0.0,2250.0,2250.0,,,
19006,__export__.product_product_19003_0464837e,Bajaj / 2W,JE511086,0.0,26060.0,26060.0,,,
50817,__export__.product_product_50736_baf959e6,Bajaj / 3W,36AA4151,1.0,19600.0,19600.0,,,
49513,__export__.product_product_49510_c3c1a236,Bajaj / QUTE,BF561404,0.0,180.0,180.0,,,
47442,__export__.product_product_47439_2de76465,Bajaj / 3W,BA133040,0.0,3550.0,3550.0,,,
39350,__export__.product_product_39347_c130d5ae,Bajaj / 3W,AA171022,1.0,890.0,890.0,,,
49107,__export__.product_product_49104_4af02004,Bajaj / QUTE,BF182603,0.0,1100.0,1100.0,,,
23722,__export__.product_product_23719_d08c2765,Bajaj / 2W,JL581056,0.0,160.0,160.0,,,
48952,__export__.product_product_48949_21701849,Bajaj / QUTE,BF131759,0.0,2620.0,2620.0,,,
47291,__export__.product_product_47288_eb601f4f,Bajaj / 3W,AP201117,0.0,3700.0,3700.0,,,
47638,__export__.product_product_47635_cab2355b,Bajaj / 3W,BH141224,0.0,19165.0,19165.0,,,
46981,__export__.product_product_46978_4fefc058,Bajaj / 3W,AL133003,0.0,11540.0,11540.0,,,
46982,__export__.product_product_46979_95644895,Bajaj / 3W,AL133004,0.0,11540.0,11540.0,,,
49493,__export__.product_product_49490_143e9a29,Bajaj / QUTE,BF551807,0.0,14170.0,14170.0,,,
48919,__export__.product_product_48916_345b653b,Bajaj / QUTE,BF121198,0.0,2900.0,2900.0,,,
48913,__export__.product_product_48910_a1d9e6d1,Bajaj / QUTE,BF121130,0.0,2900.0,2900.0,,,
16020,__export__.product_product_16017_3d34ecec,Bajaj / 2W,DK101732,2.0,1800.0,1800.0,,,
32952,__export__.product_product_32949_4b628f4c,Bajaj / 2W,PA561005,1.0,1790.0,1790.0,,,
49508,__export__.product_product_49505_8efb1e8c,Bajaj / QUTE,BF561043,0.0,5430.0,5430.0,,,
32951,__export__.product_product_32948_0c8f0473,Bajaj / 2W,PA561002,0.0,900.0,900.0,,,
49539,__export__.product_product_49536_dc170a6f,Bajaj / QUTE,BF581089,0.0,750.0,750.0,,,
39235,__export__.product_product_39232_3d2fb7ef,Bajaj / 3W,AA121241,3.0,5810.0,5810.0,,,
49532,__export__.product_product_49529_6a39af41,Bajaj / QUTE,BF581059,0.0,880.0,880.0,,,
48895,__export__.product_product_48892_33737cf2,Bajaj / QUTE,BF111415,0.0,140.0,140.0,,,
38812,__export__.product_product_38809_1b97aae4,Bajaj / 3W,52240594,0.0,63860.0,63860.0,,,
38827,__export__.product_product_38824_51d0f190,Bajaj / 3W,52AA0315,0.0,69415.0,69415.0,,,
16044,__export__.product_product_16041_cb755458,Bajaj / 2W,DK121009,0.0,1670.0,1670.0,,,
31821,__export__.product_product_31818_0f24c340,Bajaj / 2W,JY591047,0.0,1770.0,1770.0,,,
39335,__export__.product_product_39332_2e685d7d,Bajaj / 3W,AA161315,0.0,4670.0,4670.0,,,
16182,__export__.product_product_16179_c4b43738,Bajaj / 2W,DK161415,0.0,180.0,180.0,,,
16183,__export__.product_product_16180_23de5f33,Bajaj / 2W,DK161416,0.0,180.0,180.0,,,
31889,__export__.product_product_31886_72ba22df,Bajaj / 2W,JZ113436,0.0,330.0,330.0,,,
39338,__export__.product_product_39335_8aadf560,Bajaj / 3W,AA161337,0.0,16610.0,16610.0,,,
17173,__export__.product_product_17170_4c5b53d7,Bajaj / 2W,DT351411,0.0,15720.0,15720.0,,,
39303,__export__.product_product_39300_e54e88f2,Bajaj / 3W,AA151058,0.0,14470.0,14470.0,,,
19015,__export__.product_product_19012_8c09a1df,Bajaj / 2W,JE511213,0.0,4840.0,4840.0,,,
39055,__export__.product_product_39052_7554b56b,Bajaj / 3W,AA101755,0.0,28160.0,28160.0,,,
39097,__export__.product_product_39094_d158aa16,Bajaj / 3W,AA101953,0.0,42620.0,42620.0,,,
39100,__export__.product_product_39097_e4fa3ff5,Bajaj / 3W,AA101997,-1.0,5640.0,5640.0,,,
39109,__export__.product_product_39106_4b7b50c1,Bajaj / 3W,AA102043,0.0,16740.0,16740.0,,,
39126,__export__.product_product_39123_61d31ebe,Bajaj / 3W,AA102117,0.0,24320.0,24320.0,,,
38999,__export__.product_product_38996_c1b5188f,Bajaj / 3W,AA101535,0.0,3000.0,3000.0,,,
39099,__export__.product_product_39096_edd6f43b,Bajaj / 3W,AA101970,-2.0,4260.0,4260.0,,,
39048,__export__.product_product_39045_3ef45551,Bajaj / 3W,AA101743,0.0,2250.0,2250.0,,,
13157,__export__.product_product_13154_5034bede,Bajaj / 2W,52DU0290,0.0,14960.0,14960.0,,,
13156,__export__.product_product_13153_9b23302c,Bajaj / 2W,52DU0289,2.0,16150.0,16150.0,,,
13159,__export__.product_product_13156_14cc0c36,Bajaj / 2W,52DU0292,0.0,3365.0,3365.0,,,
13158,__export__.product_product_13155_1d912055,Bajaj / 2W,52DU0291,0.0,3420.0,3420.0,,,
39164,__export__.product_product_39161_c28d9443,Bajaj / 3W,AA111093,6.0,3520.0,3520.0,,,
37913,__export__.product_product_37910_fc7364f3,Bajaj / 3W,24121243,0.0,1325.0,1325.0,,,
37975,__export__.product_product_37972_0ec6a440,Bajaj / 3W,24121391,0.0,1750.0,1750.0,,,
22989,__export__.product_product_22986_f32dff47,Bajaj / 2W,JH161035,0.0,1230.0,1230.0,,,
