External ID,Internal Reference,Sales Price,Cost
point_of_sale.01150209,01150209,10.0,10.0
point_of_sale.01160126,01160126,10.0,10.0
point_of_sale.01160508,01160508,5.0,5.0
point_of_sale.01160509,01160509,15.0,15.0
point_of_sale.01160717,01160717,55.0,55.0
point_of_sale.01170110,01170110,1410.0,1410.0
point_of_sale.01170111,01170111,1580.0,1580.0
point_of_sale.01170119,01170119,160.0,160.0
point_of_sale.01170122,01170122,10.0,10.0
point_of_sale.01170130,01170130,60.0,60.0
point_of_sale.01170254,01170254,105.0,105.0
point_of_sale.01180123,01180123,50.0,50.0
point_of_sale.01180128,01180128,340.0,340.0
point_of_sale.01180129,01180129,20.0,20.0
point_of_sale.01180130,01180130,140.0,140.0
point_of_sale.01190108,01190108,20.0,20.0
point_of_sale.01190205,01190205,35.0,35.0
point_of_sale.01200213,01200213,20.0,20.0
point_of_sale.02120304,02120304,15.0,15.0
point_of_sale.02140121,02140121,70.0,70.0
point_of_sale.02190249,02190249,85.0,85.0
point_of_sale.03100308,03100308,75.0,75.0
point_of_sale.03100335,03100335,770.0,770.0
point_of_sale.03100338,03100338,1950.0,1950.0
point_of_sale.03100609,03100609,145.0,145.0
point_of_sale.03100619,03100619,465.0,465.0
point_of_sale.03100620,03100620,390.0,390.0
point_of_sale.03100621,03100621,435.0,435.0
point_of_sale.03100622,03100622,415.0,415.0
point_of_sale.03100623,03100623,55.0,55.0
point_of_sale.03100627,03100627,9190.0,9190.0
point_of_sale.03100718,03100718,115.0,115.0
point_of_sale.03100802,03100802,1440.0,1440.0
point_of_sale.03100826,03100826,1330.0,1330.0
point_of_sale.03100910,03100910,65.0,65.0
point_of_sale.03101201,03101201,930.0,930.0
point_of_sale.03120208,03120208,95.0,95.0
point_of_sale.03120210,03120210,245.0,245.0
point_of_sale.03150207,03150207,10.0,10.0
point_of_sale.03170109,03170109,75.0,75.0
point_of_sale.03170121,03170121,200.0,200.0
point_of_sale.03170126,03170126,50.0,50.0
point_of_sale.03170127,03170127,105.0,105.0
point_of_sale.03170129,03170129,15.0,15.0
point_of_sale.03170351,03170351,300.0,300.0
point_of_sale.03180111,03180111,195.0,195.0
point_of_sale.03180114,03180114,40.0,40.0
point_of_sale.03180116,03180116,35.0,35.0
point_of_sale.03180118,03180118,30.0,30.0
point_of_sale.03180123,03180123,115.0,115.0
point_of_sale.03190204,03190204,35.0,35.0
point_of_sale.03190206,03190206,35.0,35.0
point_of_sale.03190228,03190228,25.0,25.0
point_of_sale.03200232,03200232,155.0,155.0
point_of_sale.03220102,03220102,400.0,400.0
point_of_sale.04101027,04101027,660.0,660.0
point_of_sale.05101018,05101018,2530.0,2530.0
point_of_sale.05101040,05101040,85.0,85.0
point_of_sale.05101051,05101051,415.0,415.0
point_of_sale.05101056,05101056,20.0,20.0
point_of_sale.05101057,05101057,15.0,15.0
point_of_sale.05101071,05101071,1570.0,1570.0
point_of_sale.05101072,05101072,425.0,425.0
point_of_sale.05101083,05101083,220.0,220.0
point_of_sale.05111065,05111065,1850.0,1850.0
point_of_sale.05111095,05111095,5.0,5.0
point_of_sale.05111190,05111190,780.0,780.0
point_of_sale.05151012,05151012,115.0,115.0
point_of_sale.05151020,05151020,785.0,785.0
point_of_sale.05161256,05161256,15.0,15.0
point_of_sale.05171008,05171008,15.0,15.0
point_of_sale.05171012,05171012,170.0,170.0
point_of_sale.05171056,05171056,380.0,380.0
point_of_sale.05181011,05181011,135.0,135.0
point_of_sale.05181016,05181016,830.0,830.0
point_of_sale.05181023,05181023,1565.0,1565.0
point_of_sale.05181037,05181037,230.0,230.0
point_of_sale.05190301,05190301,1420.0,1420.0
point_of_sale.05190302,05190302,250.0,250.0
point_of_sale.05191001,05191001,845.0,845.0
point_of_sale.05191005,05191005,730.0,730.0
point_of_sale.05191024,05191024,250.0,250.0
point_of_sale.05191034,05191034,305.0,305.0
point_of_sale.05191046,05191046,180.0,180.0
point_of_sale.05191051,05191051,240.0,240.0
point_of_sale.05201091,05201091,165.0,165.0
point_of_sale.05201146,05201146,1590.0,1590.0
point_of_sale.05201173,05201173,330.0,330.0
point_of_sale.05201194,05201194,1190.0,1190.0
point_of_sale.06100411,06100411,15.0,15.0
point_of_sale.06100702,06100702,980.0,980.0
point_of_sale.06100706,06100706,1570.0,1570.0
point_of_sale.06100708,06100708,565.0,565.0
point_of_sale.06101004,06101004,25.0,25.0
point_of_sale.06101007,06101007,2740.0,2740.0
point_of_sale.06101009,06101009,1120.0,1120.0
point_of_sale.06101049,06101049,560.0,560.0
point_of_sale.06101056,06101056,3690.0,3690.0
point_of_sale.06101058,06101058,250.0,250.0
point_of_sale.06101098,06101098,1120.0,1120.0
point_of_sale.06101099,06101099,545.0,545.0
point_of_sale.06101112,06101112,10.0,10.0
point_of_sale.06101213,06101213,400.0,400.0
point_of_sale.06101218,06101218,9370.0,9370.0
point_of_sale.06101252,06101252,380.0,380.0
point_of_sale.06101254,06101254,240.0,240.0
point_of_sale.06111026,06111026,575.0,575.0
point_of_sale.06111034,06111034,320.0,320.0
point_of_sale.06111085,06111085,1820.0,1820.0
point_of_sale.06111179,06111179,1420.0,1420.0
point_of_sale.06111191,06111191,330.0,330.0
point_of_sale.06111192,06111192,590.0,590.0
point_of_sale.06111193,06111193,305.0,305.0
point_of_sale.06111251,06111251,700.0,700.0
point_of_sale.06111266,06111266,190.0,190.0
point_of_sale.06111279,06111279,1140.0,1140.0
point_of_sale.06121013,06121013,4560.0,4560.0
point_of_sale.06121031,06121031,195.0,195.0
point_of_sale.06121045,06121045,60.0,60.0
point_of_sale.06141010,06141010,260.0,260.0
point_of_sale.06150101,06150101,955.0,955.0
point_of_sale.06150201,06150201,1010.0,1010.0
point_of_sale.06150302,06150302,3120.0,3120.0
point_of_sale.06150304,06150304,840.0,840.0
point_of_sale.06151013,06151013,800.0,800.0
point_of_sale.06151023,06151023,45.0,45.0
point_of_sale.06151031,06151031,1405.0,1405.0
point_of_sale.06151032,06151032,3645.0,3645.0
point_of_sale.06160711,06160711,290.0,290.0
point_of_sale.06160712,06160712,25.0,25.0
point_of_sale.06160713,06160713,35.0,35.0
point_of_sale.06161228,06161228,60.0,60.0
point_of_sale.06161248,06161248,45.0,45.0
point_of_sale.06161353,06161353,1780.0,1780.0
point_of_sale.06170201,06170201,335.0,335.0
point_of_sale.06180107,06180107,270.0,270.0
point_of_sale.06180303,06180303,55.0,55.0
point_of_sale.06181002,06181002,2665.0,2665.0
point_of_sale.06181038,06181038,1060.0,1060.0
point_of_sale.06181049,06181049,80.0,80.0
point_of_sale.06181070,06181070,25.0,25.0
point_of_sale.06190111,06190111,155.0,155.0
point_of_sale.06190226,06190226,660.0,660.0
point_of_sale.06190227,06190227,600.0,600.0
point_of_sale.06190310,06190310,30.0,30.0
point_of_sale.06191010,06191010,300.0,300.0
point_of_sale.06191013,06191013,275.0,275.0
point_of_sale.06191035,06191035,80.0,80.0
point_of_sale.06191055,06191055,290.0,290.0
point_of_sale.06191061,06191061,55.0,55.0
point_of_sale.06191065,06191065,85.0,85.0
point_of_sale.06191077,06191077,260.0,260.0
point_of_sale.06191080,06191080,135.0,135.0
point_of_sale.06191089,06191089,1090.0,1090.0
point_of_sale.06191096,06191096,280.0,280.0
point_of_sale.06191097,06191097,260.0,260.0
point_of_sale.06191113,06191113,235.0,235.0
point_of_sale.06191121,06191121,165.0,165.0
point_of_sale.06191127,06191127,290.0,290.0
point_of_sale.06201007,06201007,300.0,300.0
point_of_sale.06201024,06201024,250.0,250.0
point_of_sale.06201082,06201082,115.0,115.0
point_of_sale.06201083,06201083,120.0,120.0
point_of_sale.06201198,06201198,235.0,235.0
point_of_sale.06201200,06201200,820.0,820.0
point_of_sale.06201204,06201204,610.0,610.0
point_of_sale.06201246,06201246,220.0,220.0
point_of_sale.06201274,06201274,1090.0,1090.0
point_of_sale.06201284,06201284,45.0,45.0
point_of_sale.06201325,06201325,45.0,45.0
point_of_sale.06201334,06201334,1325.0,1325.0
point_of_sale.06201396,06201396,500.0,500.0
point_of_sale.07140203,07140203,370.0,370.0
point_of_sale.07181004,07181004,320.0,320.0
point_of_sale.07181006,07181006,35.0,35.0
point_of_sale.07181007,07181007,105.0,105.0
point_of_sale.07181009,07181009,620.0,620.0
point_of_sale.0770020170,0770020170,690.0,690.0
point_of_sale.07700900151,07700900151,520.0,520.0
point_of_sale.07701250151,07701250151,1530.0,1530.0
point_of_sale.0770260015,0770260015,690.0,690.0
point_of_sale.07703305178,07703305178,760.0,760.0
point_of_sale.0770440020,0770440020,1690.0,1690.0
point_of_sale.08111018,08111018,3080.0,3080.0
point_of_sale.08161028,08161028,235.0,235.0
point_of_sale.08161032,08161032,600.0,600.0
point_of_sale.08201007,08201007,135.0,135.0
point_of_sale.10111009,10111009,855.0,855.0
point_of_sale.10191001,10191001,1210.0,1210.0
point_of_sale.12151003,12151003,305.0,305.0
point_of_sale.12191008,12191008,230.0,230.0
point_of_sale.12191012,12191012,145.0,145.0
point_of_sale.12201003,12201003,110.0,110.0
point_of_sale.13101022,13101022,670.0,670.0
point_of_sale.13101024,13101024,370.0,370.0
point_of_sale.13101031,13101031,690.0,690.0
point_of_sale.13101035,13101035,1130.0,1130.0
point_of_sale.13101165,13101165,390.0,390.0
point_of_sale.14151021,14151021,280.0,280.0
point_of_sale.14151033,14151033,1390.0,1390.0
point_of_sale.14181010,14181010,260.0,260.0
point_of_sale.14191013,14191013,320.0,320.0
point_of_sale.15101011,15101011,2080.0,2080.0
point_of_sale.15101015,15101015,320.0,320.0
point_of_sale.15101027,15101027,25.0,25.0
point_of_sale.15101043,15101043,790.0,790.0
point_of_sale.15101051,15101051,1025.0,1025.0
point_of_sale.15101055,15101055,85.0,85.0
point_of_sale.15101068,15101068,25.0,25.0
point_of_sale.15101084,15101084,10.0,10.0
point_of_sale.15101122,15101122,640.0,640.0
point_of_sale.15101146,15101146,1285.0,1285.0
point_of_sale.15101163,15101163,935.0,935.0
point_of_sale.15101171,15101171,360.0,360.0
point_of_sale.15141007,15141007,10.0,10.0
point_of_sale.15141013,15141013,15.0,15.0
point_of_sale.15151047,15151047,115.0,115.0
point_of_sale.15151056,15151056,45.0,45.0
point_of_sale.15151058,15151058,5.0,5.0
point_of_sale.15151066,15151066,310.0,310.0
point_of_sale.15151078,15151078,85.0,85.0
point_of_sale.15161069,15161069,115.0,115.0
point_of_sale.15161103,15161103,95.0,95.0
point_of_sale.15161137,15161137,195.0,195.0
point_of_sale.15171011,15171011,15.0,15.0
point_of_sale.15171012,15171012,10.0,10.0
point_of_sale.15171017,15171017,10.0,10.0
point_of_sale.15171060,15171060,55.0,55.0
point_of_sale.15181034,15181034,10.0,10.0
point_of_sale.15191025,15191025,10.0,10.0
point_of_sale.15191026,15191026,30.0,30.0
point_of_sale.15191039,15191039,205.0,205.0
point_of_sale.15191045,15191045,340.0,340.0
point_of_sale.16101005,16101005,2840.0,2840.0
point_of_sale.16101022,16101022,345.0,345.0
point_of_sale.16101037,16101037,240.0,240.0
point_of_sale.16101059,16101059,1110.0,1110.0
point_of_sale.16101107,16101107,20.0,20.0
point_of_sale.16101256,16101256,350.0,350.0
point_of_sale.16101267,16101267,585.0,585.0
point_of_sale.16111115,16111115,205.0,205.0
point_of_sale.16111125,16111125,575.0,575.0
point_of_sale.16121004,16121004,35.0,35.0
point_of_sale.16121006,16121006,910.0,910.0
point_of_sale.16121019,16121019,40.0,40.0
point_of_sale.16121138,16121138,3520.0,3520.0
point_of_sale.16141020,16141020,20.0,20.0
point_of_sale.16151007,16151007,2110.0,2110.0
point_of_sale.16151008,16151008,320.0,320.0
point_of_sale.16151015,16151015,95.0,95.0
point_of_sale.16151017,16151017,75.0,75.0
point_of_sale.16151029,16151029,60.0,60.0
point_of_sale.16151038,16151038,50.0,50.0
point_of_sale.16151054,16151054,10.0,10.0
point_of_sale.16151060,16151060,620.0,620.0
point_of_sale.16151063,16151063,6690.0,6690.0
point_of_sale.16151064,16151064,55.0,55.0
point_of_sale.16151065,16151065,65.0,65.0
point_of_sale.16151066,16151066,85.0,85.0
point_of_sale.16161068,16161068,105.0,105.0
point_of_sale.16161111,16161111,760.0,760.0
point_of_sale.16171092,16171092,1515.0,1515.0
point_of_sale.16191004,16191004,2.0,2.0
point_of_sale.16191006,16191006,170.0,170.0
point_of_sale.16191010,16191010,75.0,75.0
point_of_sale.16191025,16191025,135.0,135.0
point_of_sale.16191036,16191036,55.0,55.0
point_of_sale.16201052,16201052,250.0,250.0
point_of_sale.16201055,16201055,25.0,25.0
point_of_sale.17101014,17101014,90.0,90.0
point_of_sale.18111068,18111068,465.0,465.0
point_of_sale.18141041,18141041,105.0,105.0
point_of_sale.18151019,18151019,210.0,210.0
point_of_sale.18151030,18151030,380.0,380.0
point_of_sale.18191012,18191012,100.0,100.0
point_of_sale.18201044,18201044,320.0,320.0
point_of_sale.19101003,19101003,1290.0,1290.0
point_of_sale.19101012,19101012,2305.0,2305.0
point_of_sale.19101014,19101014,720.0,720.0
point_of_sale.19101016,19101016,320.0,320.0
point_of_sale.19101017,19101017,280.0,280.0
point_of_sale.19101018,19101018,320.0,320.0
point_of_sale.19101019,19101019,135.0,135.0
point_of_sale.19121027,19121027,85.0,85.0
point_of_sale.19121029,19121029,65.0,65.0
point_of_sale.19121037,19121037,50.0,50.0
point_of_sale.19121040,19121040,355.0,355.0
point_of_sale.19141014,19141014,100.0,100.0
point_of_sale.19151008,19151008,195.0,195.0
point_of_sale.19161151,19161151,15.0,15.0
point_of_sale.19161157,19161157,10.0,10.0
point_of_sale.19191016,19191016,15.0,15.0
point_of_sale.20101020,20101020,35.0,35.0
point_of_sale.20161003,20161003,15.0,15.0
point_of_sale.20191015,20191015,140.0,140.0
point_of_sale.20201002,20201002,435.0,435.0
point_of_sale.20201029,20201029,465.0,465.0
point_of_sale.20201030,20201030,95.0,95.0
point_of_sale.20201031,20201031,95.0,95.0
point_of_sale.20221002,20221002,330.0,330.0
point_of_sale.21100314,21100314,45.0,45.0
point_of_sale.21100324,21100324,65.0,65.0
point_of_sale.21100711,21100711,200.0,200.0
point_of_sale.21101408,21101408,140.0,140.0
point_of_sale.21101427,21101427,95.0,95.0
point_of_sale.21101429,21101429,85.0,85.0
point_of_sale.21120228,21120228,25.0,25.0
point_of_sale.21130110,21130110,1860.0,1860.0
point_of_sale.21130124,21130124,90.0,90.0
point_of_sale.21150220,21150220,65.0,65.0
point_of_sale.21150406,21150406,45.0,45.0
point_of_sale.21150416,21150416,115.0,115.0
point_of_sale.21150420,21150420,55.0,55.0
point_of_sale.21150421,21150421,220.0,220.0
point_of_sale.21150422,21150422,125.0,125.0
point_of_sale.21160417,21160417,260.0,260.0
point_of_sale.21170322,21170322,225.0,225.0
point_of_sale.21170323,21170323,30.0,30.0
point_of_sale.21170406,21170406,1015.0,1015.0
point_of_sale.21170419,21170419,160.0,160.0
point_of_sale.21170516,21170516,155.0,155.0
point_of_sale.21170518,21170518,85.0,85.0
point_of_sale.21180108,21180108,95.0,95.0
point_of_sale.21180307,21180307,135.0,135.0
point_of_sale.21180308,21180308,55.0,55.0
point_of_sale.22100703,22100703,1240.0,1240.0
point_of_sale.22101055,22101055,6315.0,6315.0
point_of_sale.22101075,22101075,3050.0,3050.0
point_of_sale.22101081,22101081,10.0,10.0
point_of_sale.22101121,22101121,4610.0,4610.0
point_of_sale.22101139,22101139,1875.0,1875.0
point_of_sale.22101198,22101198,12660.0,12660.0
point_of_sale.22101211,22101211,730.0,730.0
point_of_sale.22101423,22101423,160.0,160.0
point_of_sale.22111034,22111034,425.0,425.0
point_of_sale.22111086,22111086,5295.0,5295.0
point_of_sale.22111089,22111089,115.0,115.0
point_of_sale.22120435,22120435,35.0,35.0
point_of_sale.22120503,22120503,425.0,425.0
point_of_sale.22120504,22120504,175.0,175.0
point_of_sale.22120505,22120505,180.0,180.0
point_of_sale.22120506,22120506,25.0,25.0
point_of_sale.22120512,22120512,180.0,180.0
point_of_sale.22120521,22120521,310.0,310.0
point_of_sale.22120522,22120522,75.0,75.0
point_of_sale.22120524,22120524,95.0,95.0
point_of_sale.22120525,22120525,15.0,15.0
point_of_sale.22121009,22121009,3410.0,3410.0
point_of_sale.22130129,22130129,300.0,300.0
point_of_sale.22130147,22130147,35.0,35.0
point_of_sale.22130152,22130152,35.0,35.0
point_of_sale.22131011,22131011,655.0,655.0
point_of_sale.22131014,22131014,445.0,445.0
point_of_sale.22131018,22131018,1800.0,1800.0
point_of_sale.22131038,22131038,100.0,100.0
point_of_sale.22150240,22150240,90.0,90.0
point_of_sale.22150241,22150241,35.0,35.0
point_of_sale.22150242,22150242,85.0,85.0
point_of_sale.22150243,22150243,55.0,55.0
point_of_sale.22150435,22150435,35.0,35.0
point_of_sale.22150439,22150439,150.0,150.0
point_of_sale.22150441,22150441,30.0,30.0
point_of_sale.22150442,22150442,95.0,95.0
point_of_sale.22150451,22150451,65.0,65.0
point_of_sale.22150452,22150452,10.0,10.0
point_of_sale.22150455,22150455,40.0,40.0
point_of_sale.22150456,22150456,65.0,65.0
point_of_sale.22150459,22150459,135.0,135.0
point_of_sale.22150507,22150507,2150.0,2150.0
point_of_sale.22150513,22150513,55.0,55.0
point_of_sale.22150515,22150515,95.0,95.0
point_of_sale.22150520,22150520,20.0,20.0
point_of_sale.22150525,22150525,55.0,55.0
point_of_sale.22151032,22151032,160.0,160.0
point_of_sale.22151040,22151040,20.0,20.0
point_of_sale.22151048,22151048,1640.0,1640.0
point_of_sale.22151060,22151060,120.0,120.0
point_of_sale.22151063,22151063,35.0,35.0
point_of_sale.22151064,22151064,55.0,55.0
point_of_sale.22151070,22151070,65.0,65.0
point_of_sale.22151071,22151071,540.0,540.0
point_of_sale.22151081,22151081,4440.0,4440.0
point_of_sale.22151086,22151086,4650.0,4650.0
point_of_sale.22151090,22151090,2260.0,2260.0
point_of_sale.22151096,22151096,3255.0,3255.0
point_of_sale.22151097,22151097,550.0,550.0
point_of_sale.22151106,22151106,13570.0,13570.0
point_of_sale.22160805,22160805,445.0,445.0
point_of_sale.22161051,22161051,75.0,75.0
point_of_sale.22161139,22161139,35.0,35.0
point_of_sale.22161153,22161153,2030.0,2030.0
point_of_sale.22170115,22170115,290.0,290.0
point_of_sale.22170117,22170117,160.0,160.0
point_of_sale.22170118,22170118,125.0,125.0
point_of_sale.22170337,22170337,75.0,75.0
point_of_sale.22170345,22170345,25.0,25.0
point_of_sale.22170403,22170403,250.0,250.0
point_of_sale.22170434,22170434,240.0,240.0
point_of_sale.22170502,22170502,1060.0,1060.0
point_of_sale.22171007,22171007,425.0,425.0
point_of_sale.22171021,22171021,75.0,75.0
point_of_sale.22171046,22171046,4330.0,4330.0
point_of_sale.22171051,22171051,1140.0,1140.0
point_of_sale.22171080,22171080,15.0,15.0
point_of_sale.22171082,22171082,145.0,145.0
point_of_sale.22180219,22180219,95.0,95.0
point_of_sale.22181025,22181025,4735.0,4735.0
point_of_sale.22181036,22181036,11690.0,11690.0
point_of_sale.22181044,22181044,95.0,95.0
point_of_sale.22181058,22181058,640.0,640.0
point_of_sale.22190112,22190112,45.0,45.0
point_of_sale.22191012,22191012,45.0,45.0
point_of_sale.22191047,22191047,55.0,55.0
point_of_sale.22191048,22191048,145.0,145.0
point_of_sale.22191072,22191072,125.0,125.0
point_of_sale.22191073,22191073,1100.0,1100.0
point_of_sale.22191092,22191092,50.0,50.0
point_of_sale.22191096,22191096,2410.0,2410.0
point_of_sale.22191097,22191097,490.0,490.0
point_of_sale.22200417,22200417,50.0,50.0
point_of_sale.22200521,22200521,205.0,205.0
point_of_sale.22200832,22200832,45.0,45.0
point_of_sale.22230635,22230635,2490.0,2490.0
point_of_sale.22231140,22231140,985.0,985.0
point_of_sale.22231141,22231141,975.0,975.0
point_of_sale.22231142,22231142,9830.0,9830.0
point_of_sale.22231228,22231228,6800.0,6800.0
point_of_sale.22231258,22231258,3760.0,3760.0
point_of_sale.22231280,22231280,300.0,300.0
point_of_sale.22250132,22250132,95.0,95.0
point_of_sale.23161305,23161305,170.0,170.0
point_of_sale.24100305,24100305,630.0,630.0
point_of_sale.24100308,24100308,2790.0,2790.0
point_of_sale.24100314,24100314,445.0,445.0
point_of_sale.24100703,24100703,4320.0,4320.0
point_of_sale.24100704,24100704,2840.0,2840.0
point_of_sale.24100705,24100705,3350.0,3350.0
point_of_sale.24100807,24100807,115.0,115.0
point_of_sale.24100809,24100809,95.0,95.0
point_of_sale.24100907,24100907,115.0,115.0
point_of_sale.24100908,24100908,560.0,560.0
point_of_sale.24101006,24101006,55.0,55.0
point_of_sale.24101031,24101031,480.0,480.0
point_of_sale.24101049,24101049,2590.0,2590.0
point_of_sale.24101050,24101050,6420.0,6420.0
point_of_sale.24101054,24101054,25610.0,25610.0
point_of_sale.24101055,24101055,14940.0,14940.0
point_of_sale.24101056,24101056,2590.0,2590.0
point_of_sale.24101064,24101064,95.0,95.0
point_of_sale.24101067,24101067,450.0,450.0
point_of_sale.24101069,24101069,445.0,445.0
point_of_sale.24101073,24101073,180.0,180.0
point_of_sale.24101076,24101076,5320.0,5320.0
point_of_sale.24101077,24101077,8260.0,8260.0
point_of_sale.24101087,24101087,6290.0,6290.0
point_of_sale.24101096,24101096,150.0,150.0
point_of_sale.24101100,24101100,16020.0,16020.0
point_of_sale.24101109,24101109,55.0,55.0
point_of_sale.24101114,24101114,1310.0,1310.0
point_of_sale.24101121,24101121,500.0,500.0
point_of_sale.24101122,24101122,510.0,510.0
point_of_sale.24101123,24101123,105.0,105.0
point_of_sale.24101155,24101155,2210.0,2210.0
point_of_sale.24101177,24101177,7640.0,7640.0
point_of_sale.24101181,24101181,26100.0,26100.0
point_of_sale.24101194,24101194,180.0,180.0
point_of_sale.24101201,24101201,6770.0,6770.0
point_of_sale.24101203,24101203,2210.0,2210.0
point_of_sale.24101205,24101205,1810.0,1810.0
point_of_sale.24101409,24101409,1000.0,1000.0
point_of_sale.24101414,24101414,280.0,280.0
point_of_sale.24101416,24101416,970.0,970.0
point_of_sale.24101419,24101419,15.0,15.0
point_of_sale.24101421,24101421,220.0,220.0
point_of_sale.24101422,24101422,180.0,180.0
point_of_sale.24101423,24101423,35.0,35.0
point_of_sale.24101545,24101545,700.0,700.0
point_of_sale.24101557,24101557,26530.0,26530.0
point_of_sale.24101720,24101720,85.0,85.0
point_of_sale.24101803,24101803,5150.0,5150.0
point_of_sale.24101804,24101804,7900.0,7900.0
point_of_sale.24101806,24101806,9120.0,9120.0
point_of_sale.24101829,24101829,8780.0,8780.0
point_of_sale.24101863,24101863,3525.0,3525.0
point_of_sale.24101879,24101879,45.0,45.0
point_of_sale.24101939,24101939,6470.0,6470.0
point_of_sale.24102002,24102002,10220.0,10220.0
point_of_sale.24102003,24102003,9570.0,9570.0
point_of_sale.24102023,24102023,480.0,480.0
point_of_sale.24110401,24110401,50.0,50.0
point_of_sale.24111024,24111024,4170.0,4170.0
point_of_sale.24111062,24111062,3670.0,3670.0
point_of_sale.24111065,24111065,4770.0,4770.0
point_of_sale.24111067,24111067,335.0,335.0
point_of_sale.24111080,24111080,35.0,35.0
point_of_sale.24111087,24111087,1350.0,1350.0
point_of_sale.24111095,24111095,17130.0,17130.0
point_of_sale.24111098,24111098,6440.0,6440.0
point_of_sale.24111099,24111099,2430.0,2430.0
point_of_sale.24111100,24111100,11220.0,11220.0
point_of_sale.24111128,24111128,4860.0,4860.0
point_of_sale.24120502,24120502,260.0,260.0
point_of_sale.24120505,24120505,35.0,35.0
point_of_sale.24120506,24120506,465.0,465.0
point_of_sale.24120507,24120507,55.0,55.0
point_of_sale.24120508,24120508,90.0,90.0
point_of_sale.24120510,24120510,85.0,85.0
point_of_sale.24121028,24121028,35.0,35.0
point_of_sale.24121037,24121037,155.0,155.0
point_of_sale.24121046,24121046,415.0,415.0
point_of_sale.24121047,24121047,4090.0,4090.0
point_of_sale.24121049,24121049,280.0,280.0
point_of_sale.24121052,24121052,260.0,260.0
point_of_sale.24121053,24121053,960.0,960.0
point_of_sale.24121055,24121055,365.0,365.0
point_of_sale.24121059,24121059,115.0,115.0
point_of_sale.24121060,24121060,680.0,680.0
point_of_sale.24121061,24121061,115.0,115.0
point_of_sale.24121062,24121062,25.0,25.0
point_of_sale.24121063,24121063,25.0,25.0
point_of_sale.24121064,24121064,200.0,200.0
point_of_sale.24121065,24121065,340.0,340.0
point_of_sale.24121066,24121066,2130.0,2130.0
point_of_sale.24121067,24121067,135.0,135.0
point_of_sale.24121068,24121068,65.0,65.0
point_of_sale.24121069,24121069,180.0,180.0
point_of_sale.24121070,24121070,2370.0,2370.0
point_of_sale.24121071,24121071,115.0,115.0
point_of_sale.24121072,24121072,630.0,630.0
point_of_sale.24121073,24121073,465.0,465.0
point_of_sale.24121074,24121074,1500.0,1500.0
point_of_sale.24121075,24121075,1610.0,1610.0
point_of_sale.24121076,24121076,220.0,220.0
point_of_sale.24121077,24121077,320.0,320.0
point_of_sale.24121079,24121079,1000.0,1000.0
point_of_sale.24121080,24121080,190.0,190.0
point_of_sale.24121081,24121081,135.0,135.0
point_of_sale.24121082,24121082,115.0,115.0
point_of_sale.24121085,24121085,135.0,135.0
point_of_sale.24121087,24121087,180.0,180.0
point_of_sale.24121105,24121105,2270.0,2270.0
point_of_sale.24121117,24121117,1470.0,1470.0
point_of_sale.24121118,24121118,17280.0,17280.0
point_of_sale.24121120,24121120,260.0,260.0
point_of_sale.24121231,24121231,470.0,470.0
point_of_sale.24121240,24121240,11510.0,11510.0
point_of_sale.24121242,24121242,225.0,225.0
point_of_sale.24121243,24121243,1325.0,1325.0
point_of_sale.24121245,24121245,3450.0,3450.0
point_of_sale.24121248,24121248,1085.0,1085.0
point_of_sale.24121249,24121249,385.0,385.0
point_of_sale.24121250,24121250,170.0,170.0
point_of_sale.24121251,24121251,630.0,630.0
point_of_sale.24121253,24121253,155.0,155.0
point_of_sale.24121254,24121254,2570.0,2570.0
point_of_sale.24121255,24121255,1020.0,1020.0
point_of_sale.24121258,24121258,1310.0,1310.0
point_of_sale.24121261,24121261,330.0,330.0
point_of_sale.24121263,24121263,310.0,310.0
point_of_sale.24121267,24121267,125.0,125.0
point_of_sale.24121268,24121268,55.0,55.0
point_of_sale.24121272,24121272,20.0,20.0
point_of_sale.24121286,24121286,170.0,170.0
point_of_sale.24121290,24121290,10.0,10.0
point_of_sale.24121291,24121291,290.0,290.0
point_of_sale.24121297,24121297,535.0,535.0
point_of_sale.24121298,24121298,85.0,85.0
point_of_sale.24121299,24121299,30.0,30.0
point_of_sale.24121300,24121300,115.0,115.0
point_of_sale.24121301,24121301,130.0,130.0
point_of_sale.24121302,24121302,45.0,45.0
point_of_sale.24121303,24121303,20.0,20.0
point_of_sale.24121305,24121305,165.0,165.0
point_of_sale.24121306,24121306,35.0,35.0
point_of_sale.24121307,24121307,455.0,455.0
point_of_sale.24121308,24121308,40.0,40.0
point_of_sale.24121309,24121309,95.0,95.0
point_of_sale.24121310,24121310,60.0,60.0
point_of_sale.24121311,24121311,225.0,225.0
point_of_sale.24121312,24121312,80.0,80.0
point_of_sale.24121313,24121313,100.0,100.0
point_of_sale.24121314,24121314,30.0,30.0
point_of_sale.24121315,24121315,15.0,15.0
point_of_sale.24121316,24121316,175.0,175.0
point_of_sale.24121317,24121317,25.0,25.0
point_of_sale.24121318,24121318,1760.0,1760.0
point_of_sale.24121319,24121319,60.0,60.0
point_of_sale.24121320,24121320,60.0,60.0
point_of_sale.24121321,24121321,65.0,65.0
point_of_sale.24121323,24121323,105.0,105.0
point_of_sale.24121324,24121324,95.0,95.0
point_of_sale.24121325,24121325,205.0,205.0
point_of_sale.24121326,24121326,15.0,15.0
point_of_sale.24121327,24121327,65.0,65.0
point_of_sale.24121329,24121329,515.0,515.0
